reg;jour;three_class;P;T;pop
;;;sum;sum;sum
Pays de la Loire;2020-11-22;20-59;47;753;1824237.0
Pays de la Loire;2020-11-22;60+;29;509;1044051.0
Pays de la Loire;2020-11-22;whole;85;1436;3801797.0
Pays de la Loire;2020-11-23;0-19;89;1508;933509.0
Pays de la Loire;2020-11-23;20-59;332;5844;1824237.0
Pays de la Loire;2020-11-23;60+;182;4157;1044051.0
Pays de la Loire;2020-11-23;whole;603;11515;3801797.0
Pays de la Loire;2020-11-24;0-19;69;1389;933509.0
Pays de la Loire;2020-11-24;20-59;253;5159;1824237.0
Pays de la Loire;2020-11-24;60+;173;3582;1044051.0
Pays de la Loire;2020-11-24;whole;495;10130;3801797.0
Pays de la Loire;2020-11-25;0-19;80;1488;933509.0
Pays de la Loire;2020-11-25;20-59;232;5008;1824237.0
Pays de la Loire;2020-11-25;60+;151;3072;1044051.0
Pays de la Loire;2020-11-25;whole;463;9568;3801797.0
Pays de la Loire;2020-11-26;0-19;79;1312;933509.0
Pays de la Loire;2020-11-26;20-59;239;5299;1824237.0
Pays de la Loire;2020-11-26;60+;107;3152;1044051.0
Pays de la Loire;2020-11-26;whole;425;9765;3801797.0
Pays de la Loire;2020-11-27;0-19;74;1514;933509.0
Pays de la Loire;2020-11-27;20-59;263;5166;1824237.0
Pays de la Loire;2020-11-27;60+;117;3334;1044051.0
Pays de la Loire;2020-11-27;whole;454;10016;3801797.0
Pays de la Loire;2020-11-28;0-19;36;678;933509.0
Pays de la Loire;2020-11-28;20-59;153;2492;1824237.0
Pays de la Loire;2020-11-28;60+;71;1581;1044051.0
Pays de la Loire;2020-11-28;whole;260;4751;3801797.0
Pays de la Loire;2020-11-29;0-19;5;103;933509.0
Pays de la Loire;2020-11-29;20-59;26;519;1824237.0
Pays de la Loire;2020-11-29;60+;30;551;1044051.0
Pays de la Loire;2020-11-29;whole;61;1173;3801797.0
Pays de la Loire;2020-11-30;0-19;65;1201;933509.0
Pays de la Loire;2020-11-30;20-59;318;5611;1824237.0
Pays de la Loire;2020-11-30;60+;222;4256;1044051.0
Pays de la Loire;2020-11-30;whole;605;11069;3801797.0
Pays de la Loire;2020-12-01;0-19;72;1076;933509.0
Pays de la Loire;2020-12-01;20-59;257;4900;1824237.0
Pays de la Loire;2020-12-01;60+;175;3614;1044051.0
Pays de la Loire;2020-12-01;whole;504;9592;3801797.0
Pays de la Loire;2020-12-02;0-19;66;1072;933509.0
Pays de la Loire;2020-12-02;20-59;236;4212;1824237.0
Pays de la Loire;2020-12-02;60+;151;2627;1044051.0
Pays de la Loire;2020-12-02;whole;453;7912;3801797.0
Pays de la Loire;2020-12-03;0-19;49;996;933509.0
Pays de la Loire;2020-12-03;20-59;251;5483;1824237.0
Pays de la Loire;2020-12-03;60+;156;2957;1044051.0
Pays de la Loire;2020-12-03;whole;456;9437;3801797.0
Pays de la Loire;2020-12-04;0-19;57;1146;933509.0
Pays de la Loire;2020-12-04;20-59;290;5231;1824237.0
Pays de la Loire;2020-12-04;60+;150;3536;1044051.0
Pays de la Loire;2020-12-04;whole;497;9915;3801797.0
Pays de la Loire;2020-12-05;0-19;47;622;933509.0
Pays de la Loire;2020-12-05;20-59;175;2663;1824237.0
Pays de la Loire;2020-12-05;60+;77;1688;1044051.0
Pays de la Loire;2020-12-05;whole;299;4973;3801797.0
Pays de la Loire;2020-12-06;0-19;8;145;933509.0
Pays de la Loire;2020-12-06;20-59;58;767;1824237.0
Pays de la Loire;2020-12-06;60+;25;610;1044051.0
Pays de la Loire;2020-12-06;whole;91;1522;3801797.0
Pays de la Loire;2020-12-07;0-19;74;1174;933509.0
Pays de la Loire;2020-12-07;20-59;341;6271;1824237.0
Pays de la Loire;2020-12-07;60+;201;4227;1044051.0
Pays de la Loire;2020-12-07;whole;617;11675;3801797.0
Pays de la Loire;2020-12-08;0-19;63;1203;933509.0
Pays de la Loire;2020-12-08;20-59;251;5564;1824237.0
Pays de la Loire;2020-12-08;60+;164;3662;1044051.0
Pays de la Loire;2020-12-08;whole;478;10430;3801797.0
Pays de la Loire;2020-12-09;0-19;53;1108;933509.0
Pays de la Loire;2020-12-09;20-59;274;4816;1824237.0
Pays de la Loire;2020-12-09;60+;214;2867;1044051.0
Pays de la Loire;2020-12-09;whole;541;8792;3801797.0
Pays de la Loire;2020-12-10;0-19;69;1185;933509.0
Pays de la Loire;2020-12-10;20-59;307;6139;1824237.0
Pays de la Loire;2020-12-10;60+;203;3270;1044051.0
Pays de la Loire;2020-12-10;whole;579;10595;3801797.0
Pays de la Loire;2020-12-11;0-19;65;1434;933509.0
Pays de la Loire;2020-12-11;20-59;306;6457;1824237.0
Pays de la Loire;2020-12-11;60+;210;3836;1044051.0
Pays de la Loire;2020-12-11;whole;581;11727;3801797.0
Pays de la Loire;2020-12-12;0-19;39;855;933509.0
Pays de la Loire;2020-12-12;20-59;154;3366;1824237.0
Pays de la Loire;2020-12-12;60+;87;1925;1044051.0
Pays de la Loire;2020-12-12;whole;280;6146;3801797.0
Pays de la Loire;2020-12-13;0-19;18;236;933509.0
Pays de la Loire;2020-12-13;20-59;59;1054;1824237.0
Pays de la Loire;2020-12-13;60+;45;658;1044051.0
Pays de la Loire;2020-12-13;whole;122;1948;3801797.0
Pays de la Loire;2020-12-14;0-19;86;1488;933509.0
Pays de la Loire;2020-12-14;20-59;377;7266;1824237.0
Pays de la Loire;2020-12-14;60+;203;4798;1044051.0
Pays de la Loire;2020-12-14;whole;666;13558;3801797.0
Pays de la Loire;2020-12-15;0-19;81;1658;933509.0
Pays de la Loire;2020-12-15;20-59;309;7236;1824237.0
Pays de la Loire;2020-12-15;60+;203;3771;1044051.0
Pays de la Loire;2020-12-15;whole;593;12669;3801797.0
Pays de la Loire;2020-12-16;0-19;82;2043;933509.0
Pays de la Loire;2020-12-16;20-59;334;8283;1824237.0
Pays de la Loire;2020-12-16;60+;173;3915;1044051.0
Pays de la Loire;2020-12-16;whole;589;14244;3801797.0
Pays de la Loire;2020-12-17;0-19;77;2002;933509.0
Pays de la Loire;2020-12-17;20-59;329;9882;1824237.0
Pays de la Loire;2020-12-17;60+;244;4687;1044051.0
Pays de la Loire;2020-12-17;whole;650;16572;3801797.0
Pays de la Loire;2020-12-18;0-19;72;2653;933509.0
Pays de la Loire;2020-12-18;20-59;340;12023;1824237.0
Pays de la Loire;2020-12-18;60+;151;5158;1044051.0
Pays de la Loire;2020-12-18;whole;563;19834;3801797.0
Pays de la Loire;2020-12-19;0-19;56;2364;933509.0
Pays de la Loire;2020-12-19;20-59;211;8316;1824237.0
Pays de la Loire;2020-12-19;60+;87;2685;1044051.0
Pays de la Loire;2020-12-19;whole;354;13366;3801797.0
Pays de la Loire;2020-12-20;0-19;14;705;933509.0
Pays de la Loire;2020-12-20;20-59;57;2677;1824237.0
Pays de la Loire;2020-12-20;60+;33;995;1044051.0
Pays de la Loire;2020-12-20;whole;104;4378;3801797.0
Pays de la Loire;2020-12-21;0-19;96;4501;933509.0
Pays de la Loire;2020-12-21;20-59;376;18543;1824237.0
Pays de la Loire;2020-12-21;60+;233;7941;1044051.0
Pays de la Loire;2020-12-21;whole;705;30988;3801797.0
Pays de la Loire;2020-12-22;0-19;96;5104;933509.0
Pays de la Loire;2020-12-22;20-59;360;21107;1824237.0
Pays de la Loire;2020-12-22;60+;177;7537;1044051.0
Pays de la Loire;2020-12-22;whole;633;33752;3801797.0
Pays de la Loire;2020-12-23;0-19;119;4856;933509.0
Pays de la Loire;2020-12-23;20-59;352;21328;1824237.0
Pays de la Loire;2020-12-23;60+;186;7150;1044051.0
Pays de la Loire;2020-12-23;whole;657;33336;3801797.0
Pays de la Loire;2020-12-24;0-19;79;3278;933509.0
Pays de la Loire;2020-12-24;20-59;310;15281;1824237.0
Pays de la Loire;2020-12-24;60+;149;4455;1044051.0
Pays de la Loire;2020-12-24;whole;539;23016;3801797.0
Pays de la Loire;2020-12-25;0-19;5;202;933509.0
Pays de la Loire;2020-12-25;20-59;29;999;1824237.0
Pays de la Loire;2020-12-25;60+;14;503;1044051.0
Pays de la Loire;2020-12-25;whole;48;1704;3801797.0
Pays de la Loire;2020-12-26;0-19;45;1446;933509.0
Pays de la Loire;2020-12-26;20-59;249;6900;1824237.0
Pays de la Loire;2020-12-26;60+;129;2571;1044051.0
Pays de la Loire;2020-12-26;whole;423;10918;3801797.0
Pays de la Loire;2020-12-27;0-19;7;283;933509.0
Pays de la Loire;2020-12-27;20-59;46;1421;1824237.0
Pays de la Loire;2020-12-27;60+;28;663;1044051.0
Pays de la Loire;2020-12-27;whole;81;2367;3801797.0
Pays de la Loire;2020-12-28;0-19;113;2280;933509.0
Pays de la Loire;2020-12-28;20-59;487;11088;1824237.0
Pays de la Loire;2020-12-28;60+;211;5069;1044051.0
Pays de la Loire;2020-12-28;whole;811;18438;3801797.0
Pays de la Loire;2020-12-29;0-19;110;2307;933509.0
Pays de la Loire;2020-12-29;20-59;431;11061;1824237.0
Pays de la Loire;2020-12-29;60+;181;5241;1044051.0
Pays de la Loire;2020-12-29;whole;722;18617;3801797.0
Pays de la Loire;2020-12-30;0-19;107;2580;933509.0
Pays de la Loire;2020-12-30;20-59;441;12885;1824237.0
Pays de la Loire;2020-12-30;60+;220;5726;1044051.0
Pays de la Loire;2020-12-30;whole;769;21196;3801797.0
Pays de la Loire;2020-12-31;0-19;90;2066;933509.0
Pays de la Loire;2020-12-31;20-59;377;9700;1824237.0
Pays de la Loire;2020-12-31;60+;150;4177;1044051.0
Pays de la Loire;2020-12-31;whole;617;15945;3801797.0
Pays de la Loire;2021-01-01;0-19;7;203;933509.0
Pays de la Loire;2021-01-01;20-59;41;1001;1824237.0
Pays de la Loire;2021-01-01;60+;30;605;1044051.0
Pays de la Loire;2021-01-01;whole;78;1809;3801797.0
Pays de la Loire;2021-01-02;0-19;113;1461;933509.0
Pays de la Loire;2021-01-02;20-59;345;6858;1824237.0
Pays de la Loire;2021-01-02;60+;140;3354;1044051.0
Pays de la Loire;2021-01-02;whole;598;11673;3801797.0
Pays de la Loire;2021-01-03;0-19;34;348;933509.0
Pays de la Loire;2021-01-03;20-59;101;1404;1824237.0
Pays de la Loire;2021-01-03;60+;40;738;1044051.0
Pays de la Loire;2021-01-03;whole;175;2491;3801797.0
Pays de la Loire;2021-01-04;0-19;178;1967;933509.0
Pays de la Loire;2021-01-04;20-59;638;11177;1824237.0
Pays de la Loire;2021-01-04;60+;289;5985;1044051.0
Pays de la Loire;2021-01-04;whole;1105;19132;3801797.0
Pays de la Loire;2021-01-05;0-19;138;1795;933509.0
Pays de la Loire;2021-01-05;20-59;436;10552;1824237.0
Pays de la Loire;2021-01-05;60+;252;5536;1044051.0
Pays de la Loire;2021-01-05;whole;826;17886;3801797.0
Pays de la Loire;2021-01-06;0-19;126;1950;933509.0
Pays de la Loire;2021-01-06;20-59;394;9219;1824237.0
Pays de la Loire;2021-01-06;60+;177;4708;1044051.0
Pays de la Loire;2021-01-06;whole;697;15882;3801797.0
Pays de la Loire;2021-01-07;0-19;123;1975;933509.0
Pays de la Loire;2021-01-07;20-59;398;11218;1824237.0
Pays de la Loire;2021-01-07;60+;231;5047;1044051.0
Pays de la Loire;2021-01-07;whole;752;18240;3801797.0
Pays de la Loire;2021-01-08;0-19;131;2102;933509.0
Pays de la Loire;2021-01-08;20-59;398;10306;1824237.0
Pays de la Loire;2021-01-08;60+;214;4716;1044051.0
Pays de la Loire;2021-01-08;whole;743;17126;3801797.0
Pays de la Loire;2021-01-09;0-19;75;1370;933509.0
Pays de la Loire;2021-01-09;20-59;233;5273;1824237.0
Pays de la Loire;2021-01-09;60+;90;2459;1044051.0
Pays de la Loire;2021-01-09;whole;398;9103;3801797.0
Pays de la Loire;2021-01-10;0-19;18;251;933509.0
Pays de la Loire;2021-01-10;20-59;82;1195;1824237.0
Pays de la Loire;2021-01-10;60+;38;727;1044051.0
Pays de la Loire;2021-01-10;whole;138;2173;3801797.0
Pays de la Loire;2021-01-11;0-19;116;2151;933509.0
Pays de la Loire;2021-01-11;20-59;527;10542;1824237.0
Pays de la Loire;2021-01-11;60+;220;6094;1044051.0
Pays de la Loire;2021-01-11;whole;863;18793;3801797.0
Pays de la Loire;2021-01-12;0-19;159;2181;933509.0
Pays de la Loire;2021-01-12;20-59;485;9669;1824237.0
Pays de la Loire;2021-01-12;60+;295;5058;1044051.0
Pays de la Loire;2021-01-12;whole;939;16910;3801797.0
Pays de la Loire;2021-01-13;0-19;144;2340;933509.0
Pays de la Loire;2021-01-13;20-59;545;8128;1824237.0
Pays de la Loire;2021-01-13;60+;401;4328;1044051.0
Pays de la Loire;2021-01-13;whole;1090;14796;3801797.0
Pays de la Loire;2021-01-14;0-19;135;2239;933509.0
Pays de la Loire;2021-01-14;20-59;498;9045;1824237.0
Pays de la Loire;2021-01-14;60+;291;4407;1044051.0
Pays de la Loire;2021-01-14;whole;924;15691;3801797.0
Pays de la Loire;2021-01-15;0-19;195;2672;933509.0
Pays de la Loire;2021-01-15;20-59;567;9499;1824237.0
Pays de la Loire;2021-01-15;60+;217;4631;1044051.0
Pays de la Loire;2021-01-15;whole;979;16802;3801797.0
Pays de la Loire;2021-01-16;0-19;95;1654;933509.0
Pays de la Loire;2021-01-16;20-59;314;5674;1824237.0
Pays de la Loire;2021-01-16;60+;141;2564;1044051.0
Pays de la Loire;2021-01-16;whole;550;9892;3801797.0
Pays de la Loire;2021-01-17;0-19;31;328;933509.0
Pays de la Loire;2021-01-17;20-59;120;1495;1824237.0
Pays de la Loire;2021-01-17;60+;54;802;1044051.0
Pays de la Loire;2021-01-17;whole;205;2625;3801797.0
Pays de la Loire;2021-01-18;0-19;202;2669;933509.0
Pays de la Loire;2021-01-18;20-59;695;10519;1824237.0
Pays de la Loire;2021-01-18;60+;409;6598;1044051.0
Pays de la Loire;2021-01-18;whole;1306;19790;3801797.0
Pays de la Loire;2021-01-19;0-19;162;2660;933509.0
Pays de la Loire;2021-01-19;20-59;552;9190;1824237.0
Pays de la Loire;2021-01-19;60+;364;4891;1044051.0
Pays de la Loire;2021-01-19;whole;1078;16743;3801797.0
Pays de la Loire;2021-01-20;0-19;153;3035;933509.0
Pays de la Loire;2021-01-20;20-59;597;9388;1824237.0
Pays de la Loire;2021-01-20;60+;287;4186;1044051.0
Pays de la Loire;2021-01-20;whole;1037;16613;3801797.0
Pays de la Loire;2021-01-21;0-19;134;3211;933509.0
Pays de la Loire;2021-01-21;20-59;555;9904;1824237.0
Pays de la Loire;2021-01-21;60+;264;4070;1044051.0
Pays de la Loire;2021-01-21;whole;953;17188;3801797.0
Pays de la Loire;2021-01-22;0-19;187;3292;933509.0
Pays de la Loire;2021-01-22;20-59;576;10332;1824237.0
Pays de la Loire;2021-01-22;60+;288;4594;1044051.0
Pays de la Loire;2021-01-22;whole;1051;18220;3801797.0
Pays de la Loire;2021-01-23;0-19;124;2212;933509.0
Pays de la Loire;2021-01-23;20-59;369;6551;1824237.0
Pays de la Loire;2021-01-23;60+;161;2842;1044051.0
Pays de la Loire;2021-01-23;whole;654;11606;3801797.0
Pays de la Loire;2021-01-24;0-19;28;442;933509.0
Pays de la Loire;2021-01-24;20-59;103;1478;1824237.0
Pays de la Loire;2021-01-24;60+;53;796;1044051.0
Pays de la Loire;2021-01-24;whole;184;2717;3801797.0
Pays de la Loire;2021-01-25;0-19;178;3658;933509.0
Pays de la Loire;2021-01-25;20-59;719;11616;1824237.0
Pays de la Loire;2021-01-25;60+;516;6767;1044051.0
Pays de la Loire;2021-01-25;whole;1413;22044;3801797.0
Pays de la Loire;2021-01-26;0-19;161;2898;933509.0
Pays de la Loire;2021-01-26;20-59;500;9893;1824237.0
Pays de la Loire;2021-01-26;60+;301;4872;1044051.0
Pays de la Loire;2021-01-26;whole;962;17663;3801797.0
Pays de la Loire;2021-01-27;0-19;176;2611;933509.0
Pays de la Loire;2021-01-27;20-59;550;9497;1824237.0
Pays de la Loire;2021-01-27;60+;305;4807;1044051.0
Pays de la Loire;2021-01-27;whole;1031;16917;3801797.0
Pays de la Loire;2021-01-28;0-19;202;3391;933509.0
Pays de la Loire;2021-01-28;20-59;556;11474;1824237.0
Pays de la Loire;2021-01-28;60+;312;4258;1044051.0
Pays de la Loire;2021-01-28;whole;1070;19124;3801797.0
Pays de la Loire;2021-01-29;0-19;204;3838;933509.0
Pays de la Loire;2021-01-29;20-59;616;12059;1824237.0
Pays de la Loire;2021-01-29;60+;301;5156;1044051.0
Pays de la Loire;2021-01-29;whole;1121;21058;3801797.0
Pays de la Loire;2021-01-30;0-19;111;1940;933509.0
Pays de la Loire;2021-01-30;20-59;394;6617;1824237.0
Pays de la Loire;2021-01-30;60+;143;2510;1044051.0
Pays de la Loire;2021-01-30;whole;648;11067;3801797.0
Pays de la Loire;2021-01-31;0-19;35;426;933509.0
Pays de la Loire;2021-01-31;20-59;99;1592;1824237.0
Pays de la Loire;2021-01-31;60+;54;750;1044051.0
Pays de la Loire;2021-01-31;whole;188;2771;3801797.0
Pays de la Loire;2021-02-01;0-19;210;3659;933509.0
Pays de la Loire;2021-02-01;20-59;732;11344;1824237.0
Pays de la Loire;2021-02-01;60+;335;6184;1044051.0
Pays de la Loire;2021-02-01;whole;1277;21188;3801797.0
Pays de la Loire;2021-02-02;0-19;130;3456;933509.0
Pays de la Loire;2021-02-02;20-59;481;9632;1824237.0
Pays de la Loire;2021-02-02;60+;255;4800;1044051.0
Pays de la Loire;2021-02-02;whole;866;17891;3801797.0
Pays de la Loire;2021-02-03;0-19;152;3327;933509.0
Pays de la Loire;2021-02-03;20-59;478;9196;1824237.0
Pays de la Loire;2021-02-03;60+;231;4510;1044051.0
Pays de la Loire;2021-02-03;whole;861;17037;3801797.0
Pays de la Loire;2021-02-04;0-19;143;4375;933509.0
Pays de la Loire;2021-02-04;20-59;467;10340;1824237.0
Pays de la Loire;2021-02-04;60+;217;4635;1044051.0
Pays de la Loire;2021-02-04;whole;827;19351;3801797.0
Pays de la Loire;2021-02-05;0-19;198;3892;933509.0
Pays de la Loire;2021-02-05;20-59;487;11112;1824237.0
Pays de la Loire;2021-02-05;60+;209;4744;1044051.0
Pays de la Loire;2021-02-05;whole;894;19748;3801797.0
Pays de la Loire;2021-02-06;0-19;109;2042;933509.0
Pays de la Loire;2021-02-06;20-59;296;6324;1824237.0
Pays de la Loire;2021-02-06;60+;134;2819;1044051.0
Pays de la Loire;2021-02-06;whole;539;11185;3801797.0
Pays de la Loire;2021-02-07;0-19;39;437;933509.0
Pays de la Loire;2021-02-07;20-59;90;1462;1824237.0
Pays de la Loire;2021-02-07;60+;52;808;1044051.0
Pays de la Loire;2021-02-07;whole;181;2707;3801797.0
Pays de la Loire;2021-02-08;0-19;174;3791;933509.0
Pays de la Loire;2021-02-08;20-59;564;11048;1824237.0
Pays de la Loire;2021-02-08;60+;284;6040;1044051.0
Pays de la Loire;2021-02-08;whole;1023;20885;3801797.0
Pays de la Loire;2021-02-09;0-19;129;4387;933509.0
Pays de la Loire;2021-02-09;20-59;436;9371;1824237.0
Pays de la Loire;2021-02-09;60+;196;5094;1044051.0
Pays de la Loire;2021-02-09;whole;761;18852;3801797.0
Pays de la Loire;2021-02-10;0-19;148;2987;933509.0
Pays de la Loire;2021-02-10;20-59;400;8335;1824237.0
Pays de la Loire;2021-02-10;60+;176;4213;1044051.0
Pays de la Loire;2021-02-10;whole;724;15539;3801797.0
Pays de la Loire;2021-02-11;0-19;116;3589;933509.0
Pays de la Loire;2021-02-11;20-59;408;9216;1824237.0
Pays de la Loire;2021-02-11;60+;199;4037;1044051.0
Pays de la Loire;2021-02-11;whole;723;16843;3801797.0
Pays de la Loire;2021-02-12;0-19;161;3649;933509.0
Pays de la Loire;2021-02-12;20-59;435;9379;1824237.0
Pays de la Loire;2021-02-12;60+;149;3964;1044051.0
Pays de la Loire;2021-02-12;whole;745;16993;3801797.0
Pays de la Loire;2021-02-13;0-19;99;1815;933509.0
Pays de la Loire;2021-02-13;20-59;300;5816;1824237.0
Pays de la Loire;2021-02-13;60+;85;2366;1044051.0
Pays de la Loire;2021-02-13;whole;484;9997;3801797.0
Pays de la Loire;2021-02-14;0-19;28;545;933509.0
Pays de la Loire;2021-02-14;20-59;69;1456;1824237.0
Pays de la Loire;2021-02-14;60+;39;797;1044051.0
Pays de la Loire;2021-02-14;whole;136;2798;3801797.0
Pays de la Loire;2021-02-15;0-19;173;3865;933509.0
Pays de la Loire;2021-02-15;20-59;520;10583;1824237.0
Pays de la Loire;2021-02-15;60+;268;6195;1044051.0
Pays de la Loire;2021-02-15;whole;963;20648;3801797.0
Pays de la Loire;2021-02-16;0-19;150;3866;933509.0
Pays de la Loire;2021-02-16;20-59;464;9589;1824237.0
Pays de la Loire;2021-02-16;60+;193;4881;1044051.0
Pays de la Loire;2021-02-16;whole;807;18336;3801797.0
Pays de la Loire;2021-02-17;0-19;198;3390;933509.0
Pays de la Loire;2021-02-17;20-59;499;8912;1824237.0
Pays de la Loire;2021-02-17;60+;235;4308;1044051.0
Pays de la Loire;2021-02-17;whole;932;16611;3801797.0
Pays de la Loire;2021-02-18;0-19;185;4273;933509.0
Pays de la Loire;2021-02-18;20-59;540;10429;1824237.0
Pays de la Loire;2021-02-18;60+;212;3845;1044051.0
Pays de la Loire;2021-02-18;whole;937;18549;3801797.0
Pays de la Loire;2021-02-19;0-19;179;4564;933509.0
Pays de la Loire;2021-02-19;20-59;575;11060;1824237.0
Pays de la Loire;2021-02-19;60+;186;4116;1044051.0
Pays de la Loire;2021-02-19;whole;940;19744;3801797.0
Pays de la Loire;2021-02-20;0-19;136;2944;933509.0
Pays de la Loire;2021-02-20;20-59;405;6498;1824237.0
Pays de la Loire;2021-02-20;60+;129;2445;1044051.0
Pays de la Loire;2021-02-20;whole;670;11887;3801797.0
Pays de la Loire;2021-02-21;0-19;26;405;933509.0
Pays de la Loire;2021-02-21;20-59;103;1320;1824237.0
Pays de la Loire;2021-02-21;60+;50;736;1044051.0
Pays de la Loire;2021-02-21;whole;179;2461;3801797.0
Pays de la Loire;2021-02-22;0-19;225;3234;933509.0
Pays de la Loire;2021-02-22;20-59;661;10675;1824237.0
Pays de la Loire;2021-02-22;60+;273;5212;1044051.0
Pays de la Loire;2021-02-22;whole;1159;19123;3801797.0
Pays de la Loire;2021-02-23;0-19;179;2772;933509.0
Pays de la Loire;2021-02-23;20-59;537;9521;1824237.0
Pays de la Loire;2021-02-23;60+;237;4941;1044051.0
Pays de la Loire;2021-02-23;whole;957;17242;3801797.0
Pays de la Loire;2021-02-24;0-19;158;2685;933509.0
Pays de la Loire;2021-02-24;20-59;484;9941;1824237.0
Pays de la Loire;2021-02-24;60+;245;4347;1044051.0
Pays de la Loire;2021-02-24;whole;887;16975;3801797.0
Pays de la Loire;2021-02-25;0-19;195;3060;933509.0
Pays de la Loire;2021-02-25;20-59;518;11165;1824237.0
Pays de la Loire;2021-02-25;60+;244;4430;1044051.0
Pays de la Loire;2021-02-25;whole;957;18659;3801797.0
Pays de la Loire;2021-02-26;0-19;179;3497;933509.0
Pays de la Loire;2021-02-26;20-59;526;11364;1824237.0
Pays de la Loire;2021-02-26;60+;193;4192;1044051.0
Pays de la Loire;2021-02-26;whole;898;19055;3801797.0
Pays de la Loire;2021-02-27;0-19;134;2034;933509.0
Pays de la Loire;2021-02-27;20-59;341;6294;1824237.0
Pays de la Loire;2021-02-27;60+;106;2553;1044051.0
Pays de la Loire;2021-02-27;whole;581;10883;3801797.0
Pays de la Loire;2021-02-28;0-19;35;482;933509.0
Pays de la Loire;2021-02-28;20-59;107;1673;1824237.0
Pays de la Loire;2021-02-28;60+;32;906;1044051.0
Pays de la Loire;2021-02-28;whole;174;3061;3801797.0
Pays de la Loire;2021-03-01;0-19;236;2502;933509.0
Pays de la Loire;2021-03-01;20-59;650;10559;1824237.0
Pays de la Loire;2021-03-01;60+;261;5460;1044051.0
Pays de la Loire;2021-03-01;whole;1147;18522;3801797.0
Pays de la Loire;2021-03-02;0-19;190;2030;933509.0
Pays de la Loire;2021-03-02;20-59;531;8863;1824237.0
Pays de la Loire;2021-03-02;60+;196;4951;1044051.0
Pays de la Loire;2021-03-02;whole;923;15850;3801797.0
Pays de la Loire;2021-03-03;0-19;162;1931;933509.0
Pays de la Loire;2021-03-03;20-59;528;8709;1824237.0
Pays de la Loire;2021-03-03;60+;188;4346;1044051.0
Pays de la Loire;2021-03-03;whole;878;14986;3801797.0
