reg;jour;three_class;P;T;pop;incidence;positivite;incidence hebdo
Nouvelle-Aquitaine;2020-10-06;20-59;548;8178;2836500.0;19.319583994359245;6.700904866715579;100.33491979552265
Nouvelle-Aquitaine;2020-10-06;60+;157;3224;1870161.0;8.394999147132253;4.8697270471464025;40.85209776056714
Nouvelle-Aquitaine;2020-10-06;whole;835;14200;5999982.0;13.916708416791918;5.880281690140845;72.46688406731887
Nouvelle-Aquitaine;2020-10-07;0-19;146;3181;1293321.0;11.288767444431814;4.589751650424395;58.68612664605306
Nouvelle-Aquitaine;2020-10-07;20-59;578;7820;2836500.0;20.377225453904458;7.391304347826087;106.43398554556673
Nouvelle-Aquitaine;2020-10-07;60+;126;2924;1870161.0;6.737387850564737;4.309165526675787;41.49375374633521
Nouvelle-Aquitaine;2020-10-07;whole;851;13929;5999982.0;14.183375883460984;6.109555603417331;75.95022785068356
Nouvelle-Aquitaine;2020-10-08;0-19;150;2698;1293321.0;11.598048744279263;5.559673832468495;59.84593152048099
Nouvelle-Aquitaine;2020-10-08;20-59;665;8841;2836500.0;23.44438568658558;7.521773555027712;113.13238145601974
Nouvelle-Aquitaine;2020-10-08;60+;148;2880;1870161.0;7.9137571578062;5.138888888888888;42.72359438572401
Nouvelle-Aquitaine;2020-10-08;whole;964;14423;5999982.0;16.066714866811267;6.683768980101227;79.75023925071775
Nouvelle-Aquitaine;2020-10-09;0-19;154;3227;1293321.0;11.90733004412671;4.772234273318872;61.005736394908915
Nouvelle-Aquitaine;2020-10-09;20-59;657;9256;2836500.0;23.16234796404019;7.0980985306828;119.72501322051825
Nouvelle-Aquitaine;2020-10-09;60+;155;3711;1870161.0;8.288056482837574;4.176771759633522;44.54161967873355
Nouvelle-Aquitaine;2020-10-09;whole;966;16203;5999982.0;16.100048300144902;5.961858915015738;83.6835843840865
Nouvelle-Aquitaine;2020-10-10;0-19;88;1513;1293321.0;6.804188596643834;5.816259087904825;63.17070549384104
Nouvelle-Aquitaine;2020-10-10;20-59;362;4366;2836500.0;12.762206945178919;8.291342189647274;124.59016393442623
Nouvelle-Aquitaine;2020-10-10;60+;97;1774;1870161.0;5.186719218291901;5.467869222096956;46.41311630389041
Nouvelle-Aquitaine;2020-10-10;whole;547;7657;5999982.0;9.116694016748717;7.143789996082016;87.03359443411665
Nouvelle-Aquitaine;2020-10-11;0-19;11;221;1293321.0;0.8505235745804792;4.97737556561086;63.40266646872663
Nouvelle-Aquitaine;2020-10-11;20-59;62;932;2836500.0;2.185792349726776;6.652360515021459;124.13185263528997
Nouvelle-Aquitaine;2020-10-11;60+;25;702;1870161.0;1.3367833036834795;3.561253561253561;47.108243621805826
Nouvelle-Aquitaine;2020-10-11;whole;98;1855;5999982.0;1.6333382333480333;5.283018867924529;87.08359458411708
Nouvelle-Aquitaine;2020-10-12;0-19;217;3251;1293321.0;16.778510516724;6.67486927099354;69.20169084086626
Nouvelle-Aquitaine;2020-10-12;20-59;950;11410;2836500.0;33.491979552265114;8.326029798422436;134.7435219460603
Nouvelle-Aquitaine;2020-10-12;60+;274;4881;1870161.0;14.651145008370936;5.61360376971932;52.50884816868708
Nouvelle-Aquitaine;2020-10-12;whole;1441;19547;5999982.0;24.016738716882816;7.371975239167136;95.03361843418864
Nouvelle-Aquitaine;2020-10-13;0-19;160;3470;1293321.0;12.37125199389788;4.610951008645533;71.59862091468399
Nouvelle-Aquitaine;2020-10-13;20-59;712;9695;2836500.0;25.10135730653975;7.343991748323879;140.5252952582408
Nouvelle-Aquitaine;2020-10-13;60+;265;3820;1870161.0;14.169903019044884;6.9371727748691105;58.28375204059971
Nouvelle-Aquitaine;2020-10-13;whole;1137;16993;5999982.0;18.95005685017055;6.690990407814983;100.06696686756727
Nouvelle-Aquitaine;2020-10-14;0-19;181;3854;1293321.0;13.994978818096977;4.696419304618578;74.30483228834913
Nouvelle-Aquitaine;2020-10-14;20-59;758;10063;2836500.0;26.723074211175742;7.532544966709728;146.87114401551207
Nouvelle-Aquitaine;2020-10-14;60+;229;3487;1870161.0;12.244935061740673;6.567249784915401;63.791299251775655
Nouvelle-Aquitaine;2020-10-14;whole;1170;17418;5999982.0;19.500058500175502;6.717189114708921;105.38364948428179
Nouvelle-Aquitaine;2020-10-15;0-19;198;3508;1293321.0;15.309424342448626;5.6442417331813;78.0162078865185
Nouvelle-Aquitaine;2020-10-15;20-59;859;11094;2836500.0;30.2838004583113;7.742924103118804;153.7105587872378
Nouvelle-Aquitaine;2020-10-15;60+;237;3797;1870161.0;12.672705718919387;6.241769818277588;68.55024781288884
Nouvelle-Aquitaine;2020-10-15;whole;1295;18404;5999982.0;21.583398083527584;7.036513801347533;110.9003327009981
Nouvelle-Aquitaine;2020-10-16;0-19;218;3830;1293321.0;16.85583084168586;5.691906005221932;82.96470868407765
Nouvelle-Aquitaine;2020-10-16;20-59;959;12019;2836500.0;33.80927199012868;7.97903319743739;164.35748281332627
Nouvelle-Aquitaine;2020-10-16;60+;254;4879;1870161.0;13.581718365424155;5.205984832957573;73.84390969547542
Nouvelle-Aquitaine;2020-10-16;whole;1431;20733;5999982.0;23.85007155021465;6.902040225727102;118.65035595106785
Nouvelle-Aquitaine;2020-10-17;0-19;105;1897;1293321.0;8.118634120995484;5.535055350553505;84.2791542084293
Nouvelle-Aquitaine;2020-10-17;20-59;450;5023;2836500.0;15.864621893178212;8.958789567987258;167.4598977613256
Nouvelle-Aquitaine;2020-10-17;60+;145;1961;1870161.0;7.753343161364182;7.394186639469659;76.4105336385477
Nouvelle-Aquitaine;2020-10-17;whole;700;8884;5999982.0;11.666701666771667;7.879333633498424;121.20036360109081
Nouvelle-Aquitaine;2020-10-18;0-19;14;274;1293321.0;1.0824845494660644;5.109489051094891;84.51111518331489
Nouvelle-Aquitaine;2020-10-18;20-59;70;959;2836500.0;2.467830072272166;7.2992700729927;167.74193548387098
Nouvelle-Aquitaine;2020-10-18;60+;61;717;1870161.0;3.2617512609876904;8.507670850767084;78.33550159585191
Nouvelle-Aquitaine;2020-10-18;whole;145;1951;5999982.0;2.4166739166884166;7.43208610968734;121.98369928443118
Nouvelle-Aquitaine;2020-10-19;0-19;282;3652;1293321.0;21.804331639245014;7.721796276013143;89.5369363058359
Nouvelle-Aquitaine;2020-10-19;20-59;1369;13637;2836500.0;48.26370527057994;10.038864852973528;182.5136612021858
Nouvelle-Aquitaine;2020-10-19;60+;499;5669;1870161.0;26.682194741522252;8.802257893808433;90.36655132900323
Nouvelle-Aquitaine;2020-10-19;whole;2150;22965;5999982.0;35.833440833655835;9.362072719355542;133.8004014012042
Nouvelle-Aquitaine;2020-10-20;0-19;211;3037;1293321.0;16.31458856695283;6.947645702996379;93.48027287889084
Nouvelle-Aquitaine;2020-10-20;20-59;1280;12559;2836500.0;45.12603560726247;10.191894259097062;202.5383395029085
Nouvelle-Aquitaine;2020-10-20;60+;463;4870;1870161.0;24.757226784218044;9.507186858316222;100.9538750941764
Nouvelle-Aquitaine;2020-10-20;whole;1954;20473;5999982.0;32.56676436695977;9.544277829336199;147.41710891799343
Nouvelle-Aquitaine;2020-10-21;0-19;273;3464;1293321.0;21.108448714588256;7.881062355658199;100.59374277538214
Nouvelle-Aquitaine;2020-10-21;20-59;1456;13528;2836500.0;51.33086550326106;10.762862211709049;227.14613079499384
Nouvelle-Aquitaine;2020-10-21;60+;530;5324;1870161.0;28.33980603808977;9.954921111945906;117.04874607052548
Nouvelle-Aquitaine;2020-10-21;whole;2259;22324;5999982.0;37.65011295033885;10.119154273427702;165.5671633681568
Nouvelle-Aquitaine;2020-10-22;0-19;320;3497;1293321.0;24.74250398779576;9.150700600514728;110.02682242072926
Nouvelle-Aquitaine;2020-10-22;20-59;1616;14904;2836500.0;56.971619954168865;10.84272678475577;253.8339502908514
Nouvelle-Aquitaine;2020-10-22;60+;621;5241;1870161.0;33.20569726349763;11.848883800801374;137.58173761510372
Nouvelle-Aquitaine;2020-10-22;whole;2558;23652;5999982.0;42.633461233717036;10.815153052595974;186.61722651834626
Nouvelle-Aquitaine;2020-10-23;0-19;382;3883;1293321.0;29.53636413543119;9.837754313674994;122.70735571447459
Nouvelle-Aquitaine;2020-10-23;20-59;1739;16925;2836500.0;61.30794993830425;10.274741506646972;281.332628239027
Nouvelle-Aquitaine;2020-10-23;60+;686;6877;1870161.0;36.681333853074676;9.975279918569143;160.68135310275423
Nouvelle-Aquitaine;2020-10-23;whole;2808;27693;5999982.0;46.800140400421206;10.13974650633734;209.56729536855278
Nouvelle-Aquitaine;2020-10-24;0-19;164;1718;1293321.0;12.680533293745325;9.545983701979045;127.26925488722443
Nouvelle-Aquitaine;2020-10-24;20-59;754;6594;2836500.0;26.58205534990305;11.434637549287231;292.05006169575177
Nouvelle-Aquitaine;2020-10-24;60+;267;2596;1870161.0;14.27684568333956;10.285053929121727;167.20485562472962
Nouvelle-Aquitaine;2020-10-24;whole;1186;10916;5999982.0;19.766725966844568;10.864785635764015;217.66731966862568
Nouvelle-Aquitaine;2020-10-25;0-19;39;293;1293321.0;3.015492673512608;13.310580204778159;129.202263011271
Nouvelle-Aquitaine;2020-10-25;20-59;168;1390;2836500.0;5.9227921734532;12.086330935251798;295.50502379693285
