reg;jour;cl_age90;P;T;pop
;;;sum;sum;sum
Auvergne-Rhône-Alpes;2020-06-18;49;6;455;1035354.0
Auvergne-Rhône-Alpes;2020-06-18;59;3;508;1044459.0
Auvergne-Rhône-Alpes;2020-06-18;69;3;358;926660.0
Auvergne-Rhône-Alpes;2020-06-18;79;2;377;687362.0
Auvergne-Rhône-Alpes;2020-06-18;89;2;328;387722.0
Auvergne-Rhône-Alpes;2020-06-18;90;2;144;109865.0
Auvergne-Rhône-Alpes;2020-06-19;0;40;4348;8032377.0
Auvergne-Rhône-Alpes;2020-06-19;9;2;283;940637.0
Auvergne-Rhône-Alpes;2020-06-19;19;7;342;999616.0
Auvergne-Rhône-Alpes;2020-06-19;29;6;488;894918.0
Auvergne-Rhône-Alpes;2020-06-19;39;6;530;1005784.0
Auvergne-Rhône-Alpes;2020-06-19;49;6;538;1035354.0
Auvergne-Rhône-Alpes;2020-06-19;59;3;584;1044459.0
Auvergne-Rhône-Alpes;2020-06-19;69;4;504;926660.0
Auvergne-Rhône-Alpes;2020-06-19;79;2;545;687362.0
Auvergne-Rhône-Alpes;2020-06-19;89;3;389;387722.0
Auvergne-Rhône-Alpes;2020-06-19;90;1;144;109865.0
Auvergne-Rhône-Alpes;2020-06-20;0;28;2189;8032377.0
Auvergne-Rhône-Alpes;2020-06-20;9;5;141;940637.0
Auvergne-Rhône-Alpes;2020-06-20;19;4;174;999616.0
Auvergne-Rhône-Alpes;2020-06-20;29;0;193;894918.0
Auvergne-Rhône-Alpes;2020-06-20;39;3;225;1005784.0
Auvergne-Rhône-Alpes;2020-06-20;49;5;233;1035354.0
Auvergne-Rhône-Alpes;2020-06-20;59;2;296;1044459.0
Auvergne-Rhône-Alpes;2020-06-20;69;1;271;926660.0
Auvergne-Rhône-Alpes;2020-06-20;79;3;321;687362.0
Auvergne-Rhône-Alpes;2020-06-20;89;1;249;387722.0
Auvergne-Rhône-Alpes;2020-06-20;90;4;85;109865.0
Auvergne-Rhône-Alpes;2020-06-21;0;2;669;8032377.0
Auvergne-Rhône-Alpes;2020-06-21;9;0;29;940637.0
Auvergne-Rhône-Alpes;2020-06-21;19;1;23;999616.0
Auvergne-Rhône-Alpes;2020-06-21;29;1;41;894918.0
Auvergne-Rhône-Alpes;2020-06-21;39;0;52;1005784.0
Auvergne-Rhône-Alpes;2020-06-21;49;0;59;1035354.0
Auvergne-Rhône-Alpes;2020-06-21;59;0;72;1044459.0
Auvergne-Rhône-Alpes;2020-06-21;69;0;102;926660.0
Auvergne-Rhône-Alpes;2020-06-21;79;0;132;687362.0
Auvergne-Rhône-Alpes;2020-06-21;89;0;99;387722.0
Auvergne-Rhône-Alpes;2020-06-21;90;0;60;109865.0
Auvergne-Rhône-Alpes;2020-06-22;0;32;4960;8032377.0
Auvergne-Rhône-Alpes;2020-06-22;9;3;339;940637.0
Auvergne-Rhône-Alpes;2020-06-22;19;5;378;999616.0
Auvergne-Rhône-Alpes;2020-06-22;29;2;494;894918.0
Auvergne-Rhône-Alpes;2020-06-22;39;4;629;1005784.0
Auvergne-Rhône-Alpes;2020-06-22;49;5;552;1035354.0
Auvergne-Rhône-Alpes;2020-06-22;59;3;642;1044459.0
Auvergne-Rhône-Alpes;2020-06-22;69;2;625;926660.0
Auvergne-Rhône-Alpes;2020-06-22;79;5;656;687362.0
Auvergne-Rhône-Alpes;2020-06-22;89;3;462;387722.0
Auvergne-Rhône-Alpes;2020-06-22;90;0;183;109865.0
Auvergne-Rhône-Alpes;2020-06-23;0;33;5057;8032377.0
Auvergne-Rhône-Alpes;2020-06-23;9;4;379;940637.0
Auvergne-Rhône-Alpes;2020-06-23;19;2;392;999616.0
Auvergne-Rhône-Alpes;2020-06-23;29;7;577;894918.0
Auvergne-Rhône-Alpes;2020-06-23;39;1;640;1005784.0
Auvergne-Rhône-Alpes;2020-06-23;49;3;597;1035354.0
Auvergne-Rhône-Alpes;2020-06-23;59;6;628;1044459.0
Auvergne-Rhône-Alpes;2020-06-23;69;2;562;926660.0
Auvergne-Rhône-Alpes;2020-06-23;79;2;601;687362.0
Auvergne-Rhône-Alpes;2020-06-23;89;4;475;387722.0
Auvergne-Rhône-Alpes;2020-06-23;90;2;206;109865.0
Auvergne-Rhône-Alpes;2020-06-24;0;48;4802;8032377.0
Auvergne-Rhône-Alpes;2020-06-24;9;6;371;940637.0
Auvergne-Rhône-Alpes;2020-06-24;19;4;406;999616.0
Auvergne-Rhône-Alpes;2020-06-24;29;7;582;894918.0
Auvergne-Rhône-Alpes;2020-06-24;39;8;650;1005784.0
Auvergne-Rhône-Alpes;2020-06-24;49;7;571;1035354.0
Auvergne-Rhône-Alpes;2020-06-24;59;6;594;1044459.0
Auvergne-Rhône-Alpes;2020-06-24;69;4;513;926660.0
Auvergne-Rhône-Alpes;2020-06-24;79;2;521;687362.0
Auvergne-Rhône-Alpes;2020-06-24;89;2;405;387722.0
Auvergne-Rhône-Alpes;2020-06-24;90;2;189;109865.0
Auvergne-Rhône-Alpes;2020-06-25;0;34;3888;8032377.0
Auvergne-Rhône-Alpes;2020-06-25;9;0;335;940637.0
Auvergne-Rhône-Alpes;2020-06-25;19;6;322;999616.0
Auvergne-Rhône-Alpes;2020-06-25;29;6;510;894918.0
Auvergne-Rhône-Alpes;2020-06-25;39;5;516;1005784.0
Auvergne-Rhône-Alpes;2020-06-25;49;4;429;1035354.0
Auvergne-Rhône-Alpes;2020-06-25;59;7;416;1044459.0
Auvergne-Rhône-Alpes;2020-06-25;69;1;408;926660.0
Auvergne-Rhône-Alpes;2020-06-25;79;3;408;687362.0
Auvergne-Rhône-Alpes;2020-06-25;89;2;360;387722.0
Auvergne-Rhône-Alpes;2020-06-25;90;0;182;109865.0
Auvergne-Rhône-Alpes;2020-06-26;0;48;5288;8032377.0
Auvergne-Rhône-Alpes;2020-06-26;9;2;624;940637.0
Auvergne-Rhône-Alpes;2020-06-26;19;7;507;999616.0
Auvergne-Rhône-Alpes;2020-06-26;29;10;595;894918.0
Auvergne-Rhône-Alpes;2020-06-26;39;4;630;1005784.0
Auvergne-Rhône-Alpes;2020-06-26;49;7;590;1035354.0
Auvergne-Rhône-Alpes;2020-06-26;59;7;611;1044459.0
Auvergne-Rhône-Alpes;2020-06-26;69;2;544;926660.0
Auvergne-Rhône-Alpes;2020-06-26;79;6;562;687362.0
Auvergne-Rhône-Alpes;2020-06-26;89;1;440;387722.0
Auvergne-Rhône-Alpes;2020-06-26;90;2;185;109865.0
Auvergne-Rhône-Alpes;2020-06-27;0;28;3085;8032377.0
Auvergne-Rhône-Alpes;2020-06-27;9;4;347;940637.0
Auvergne-Rhône-Alpes;2020-06-27;19;0;230;999616.0
Auvergne-Rhône-Alpes;2020-06-27;29;6;296;894918.0
Auvergne-Rhône-Alpes;2020-06-27;39;1;349;1005784.0
Auvergne-Rhône-Alpes;2020-06-27;49;6;345;1035354.0
Auvergne-Rhône-Alpes;2020-06-27;59;4;336;1044459.0
Auvergne-Rhône-Alpes;2020-06-27;69;4;376;926660.0
Auvergne-Rhône-Alpes;2020-06-27;79;0;362;687362.0
Auvergne-Rhône-Alpes;2020-06-27;89;2;323;387722.0
Auvergne-Rhône-Alpes;2020-06-27;90;1;121;109865.0
Auvergne-Rhône-Alpes;2020-06-28;0;9;875;8032377.0
Auvergne-Rhône-Alpes;2020-06-28;9;0;73;940637.0
Auvergne-Rhône-Alpes;2020-06-28;19;1;45;999616.0
Auvergne-Rhône-Alpes;2020-06-28;29;0;78;894918.0
Auvergne-Rhône-Alpes;2020-06-28;39;1;71;1005784.0
Auvergne-Rhône-Alpes;2020-06-28;49;1;85;1035354.0
Auvergne-Rhône-Alpes;2020-06-28;59;2;91;1044459.0
Auvergne-Rhône-Alpes;2020-06-28;69;1;90;926660.0
Auvergne-Rhône-Alpes;2020-06-28;79;0;121;687362.0
Auvergne-Rhône-Alpes;2020-06-28;89;2;147;387722.0
Auvergne-Rhône-Alpes;2020-06-28;90;1;74;109865.0
Auvergne-Rhône-Alpes;2020-06-29;0;41;6685;8032377.0
Auvergne-Rhône-Alpes;2020-06-29;9;2;895;940637.0
Auvergne-Rhône-Alpes;2020-06-29;19;6;595;999616.0
Auvergne-Rhône-Alpes;2020-06-29;29;6;721;894918.0
Auvergne-Rhône-Alpes;2020-06-29;39;7;798;1005784.0
Auvergne-Rhône-Alpes;2020-06-29;49;7;695;1035354.0
Auvergne-Rhône-Alpes;2020-06-29;59;4;691;1044459.0
Auvergne-Rhône-Alpes;2020-06-29;69;4;695;926660.0
Auvergne-Rhône-Alpes;2020-06-29;79;4;781;687362.0
Auvergne-Rhône-Alpes;2020-06-29;89;0;567;387722.0
Auvergne-Rhône-Alpes;2020-06-29;90;0;246;109865.0
Auvergne-Rhône-Alpes;2020-06-30;0;42;6715;8032377.0
Auvergne-Rhône-Alpes;2020-06-30;9;1;997;940637.0
Auvergne-Rhône-Alpes;2020-06-30;19;5;648;999616.0
Auvergne-Rhône-Alpes;2020-06-30;29;6;706;894918.0
Auvergne-Rhône-Alpes;2020-06-30;39;4;876;1005784.0
Auvergne-Rhône-Alpes;2020-06-30;49;6;726;1035354.0
Auvergne-Rhône-Alpes;2020-06-30;59;4;694;1044459.0
Auvergne-Rhône-Alpes;2020-06-30;69;7;717;926660.0
Auvergne-Rhône-Alpes;2020-06-30;79;2;625;687362.0
Auvergne-Rhône-Alpes;2020-06-30;89;0;486;387722.0
Auvergne-Rhône-Alpes;2020-06-30;90;2;230;109865.0
Auvergne-Rhône-Alpes;2020-07-01;0;31;6137;8032377.0
Auvergne-Rhône-Alpes;2020-07-01;9;4;794;940637.0
Auvergne-Rhône-Alpes;2020-07-01;19;5;641;999616.0
Auvergne-Rhône-Alpes;2020-07-01;29;5;733;894918.0
Auvergne-Rhône-Alpes;2020-07-01;39;4;859;1005784.0
Auvergne-Rhône-Alpes;2020-07-01;49;4;721;1035354.0
Auvergne-Rhône-Alpes;2020-07-01;59;3;658;1044459.0
Auvergne-Rhône-Alpes;2020-07-01;69;0;546;926660.0
Auvergne-Rhône-Alpes;2020-07-01;79;1;557;687362.0
Auvergne-Rhône-Alpes;2020-07-01;89;5;437;387722.0
Auvergne-Rhône-Alpes;2020-07-01;90;0;187;109865.0
Auvergne-Rhône-Alpes;2020-07-02;0;39;6137;8032377.0
Auvergne-Rhône-Alpes;2020-07-02;9;5;1031;940637.0
Auvergne-Rhône-Alpes;2020-07-02;19;5;618;999616.0
Auvergne-Rhône-Alpes;2020-07-02;29;5;746;894918.0
Auvergne-Rhône-Alpes;2020-07-02;39;4;891;1005784.0
Auvergne-Rhône-Alpes;2020-07-02;49;5;728;1035354.0
Auvergne-Rhône-Alpes;2020-07-02;59;6;635;1044459.0
Auvergne-Rhône-Alpes;2020-07-02;69;4;527;926660.0
Auvergne-Rhône-Alpes;2020-07-02;79;2;430;687362.0
Auvergne-Rhône-Alpes;2020-07-02;89;3;371;387722.0
Auvergne-Rhône-Alpes;2020-07-02;90;0;160;109865.0
Auvergne-Rhône-Alpes;2020-07-03;0;39;7379;8032377.0
Auvergne-Rhône-Alpes;2020-07-03;9;5;1240;940637.0
Auvergne-Rhône-Alpes;2020-07-03;19;2;705;999616.0
Auvergne-Rhône-Alpes;2020-07-03;29;3;775;894918.0
Auvergne-Rhône-Alpes;2020-07-03;39;6;914;1005784.0
Auvergne-Rhône-Alpes;2020-07-03;49;3;778;1035354.0
Auvergne-Rhône-Alpes;2020-07-03;59;5;753;1044459.0
Auvergne-Rhône-Alpes;2020-07-03;69;8;618;926660.0
Auvergne-Rhône-Alpes;2020-07-03;79;2;657;687362.0
Auvergne-Rhône-Alpes;2020-07-03;89;2;509;387722.0
Auvergne-Rhône-Alpes;2020-07-03;90;2;427;109865.0
Auvergne-Rhône-Alpes;2020-07-04;0;13;3522;8032377.0
Auvergne-Rhône-Alpes;2020-07-04;9;3;563;940637.0
Auvergne-Rhône-Alpes;2020-07-04;19;2;382;999616.0
Auvergne-Rhône-Alpes;2020-07-04;29;0;346;894918.0
Auvergne-Rhône-Alpes;2020-07-04;39;1;439;1005784.0
Auvergne-Rhône-Alpes;2020-07-04;49;3;378;1035354.0
Auvergne-Rhône-Alpes;2020-07-04;59;2;362;1044459.0
Auvergne-Rhône-Alpes;2020-07-04;69;0;361;926660.0
Auvergne-Rhône-Alpes;2020-07-04;79;1;354;687362.0
Auvergne-Rhône-Alpes;2020-07-04;89;1;251;387722.0
Auvergne-Rhône-Alpes;2020-07-04;90;0;85;109865.0
Auvergne-Rhône-Alpes;2020-07-05;0;3;853;8032377.0
Auvergne-Rhône-Alpes;2020-07-05;9;0;91;940637.0
Auvergne-Rhône-Alpes;2020-07-05;19;0;43;999616.0
Auvergne-Rhône-Alpes;2020-07-05;29;0;78;894918.0
Auvergne-Rhône-Alpes;2020-07-05;39;0;96;1005784.0
Auvergne-Rhône-Alpes;2020-07-05;49;0;67;1035354.0
Auvergne-Rhône-Alpes;2020-07-05;59;2;86;1044459.0
Auvergne-Rhône-Alpes;2020-07-05;69;1;93;926660.0
Auvergne-Rhône-Alpes;2020-07-05;79;0;110;687362.0
Auvergne-Rhône-Alpes;2020-07-05;89;0;134;387722.0
Auvergne-Rhône-Alpes;2020-07-05;90;0;55;109865.0
Auvergne-Rhône-Alpes;2020-07-06;0;32;7891;8032377.0
Auvergne-Rhône-Alpes;2020-07-06;9;3;1167;940637.0
Auvergne-Rhône-Alpes;2020-07-06;19;6;736;999616.0
Auvergne-Rhône-Alpes;2020-07-06;29;5;822;894918.0
Auvergne-Rhône-Alpes;2020-07-06;39;5;1238;1005784.0
Auvergne-Rhône-Alpes;2020-07-06;49;0;902;1035354.0
Auvergne-Rhône-Alpes;2020-07-06;59;4;872;1044459.0
Auvergne-Rhône-Alpes;2020-07-06;69;3;768;926660.0
Auvergne-Rhône-Alpes;2020-07-06;79;2;668;687362.0
Auvergne-Rhône-Alpes;2020-07-06;89;4;506;387722.0
Auvergne-Rhône-Alpes;2020-07-06;90;0;212;109865.0
Auvergne-Rhône-Alpes;2020-07-07;0;36;7656;8032377.0
Auvergne-Rhône-Alpes;2020-07-07;9;1;1136;940637.0
Auvergne-Rhône-Alpes;2020-07-07;19;3;662;999616.0
Auvergne-Rhône-Alpes;2020-07-07;29;11;950;894918.0
Auvergne-Rhône-Alpes;2020-07-07;39;5;1240;1005784.0
Auvergne-Rhône-Alpes;2020-07-07;49;4;887;1035354.0
Auvergne-Rhône-Alpes;2020-07-07;59;3;782;1044459.0
Auvergne-Rhône-Alpes;2020-07-07;69;3;706;926660.0
Auvergne-Rhône-Alpes;2020-07-07;79;3;622;687362.0
Auvergne-Rhône-Alpes;2020-07-07;89;1;453;387722.0
Auvergne-Rhône-Alpes;2020-07-07;90;2;217;109865.0
Auvergne-Rhône-Alpes;2020-07-08;0;61;7448;8032377.0
Auvergne-Rhône-Alpes;2020-07-08;9;4;962;940637.0
Auvergne-Rhône-Alpes;2020-07-08;19;8;752;999616.0
Auvergne-Rhône-Alpes;2020-07-08;29;15;923;894918.0
Auvergne-Rhône-Alpes;2020-07-08;39;5;1364;1005784.0
Auvergne-Rhône-Alpes;2020-07-08;49;9;895;1035354.0
Auvergne-Rhône-Alpes;2020-07-08;59;5;769;1044459.0
Auvergne-Rhône-Alpes;2020-07-08;69;10;644;926660.0
Auvergne-Rhône-Alpes;2020-07-08;79;3;537;687362.0
Auvergne-Rhône-Alpes;2020-07-08;89;1;435;387722.0
Auvergne-Rhône-Alpes;2020-07-08;90;1;166;109865.0
Auvergne-Rhône-Alpes;2020-07-09;0;51;7647;8032377.0
Auvergne-Rhône-Alpes;2020-07-09;9;6;994;940637.0
Auvergne-Rhône-Alpes;2020-07-09;19;4;676;999616.0
Auvergne-Rhône-Alpes;2020-07-09;29;12;1034;894918.0
Auvergne-Rhône-Alpes;2020-07-09;39;10;1356;1005784.0
Auvergne-Rhône-Alpes;2020-07-09;49;4;946;1035354.0
Auvergne-Rhône-Alpes;2020-07-09;59;5;700;1044459.0
Auvergne-Rhône-Alpes;2020-07-09;69;4;657;926660.0
Auvergne-Rhône-Alpes;2020-07-09;79;2;531;687362.0
Auvergne-Rhône-Alpes;2020-07-09;89;4;466;387722.0
Auvergne-Rhône-Alpes;2020-07-09;90;0;285;109865.0
Auvergne-Rhône-Alpes;2020-07-10;0;78;8672;8032377.0
Auvergne-Rhône-Alpes;2020-07-10;9;5;1108;940637.0
Auvergne-Rhône-Alpes;2020-07-10;19;5;833;999616.0
Auvergne-Rhône-Alpes;2020-07-10;29;11;1060;894918.0
Auvergne-Rhône-Alpes;2020-07-10;39;11;1480;1005784.0
Auvergne-Rhône-Alpes;2020-07-10;49;12;1062;1035354.0
Auvergne-Rhône-Alpes;2020-07-10;59;16;889;1044459.0
Auvergne-Rhône-Alpes;2020-07-10;69;7;757;926660.0
Auvergne-Rhône-Alpes;2020-07-10;79;5;665;687362.0
Auvergne-Rhône-Alpes;2020-07-10;89;4;552;387722.0
Auvergne-Rhône-Alpes;2020-07-10;90;2;266;109865.0
Auvergne-Rhône-Alpes;2020-07-11;0;26;3762;8032377.0
Auvergne-Rhône-Alpes;2020-07-11;9;1;479;940637.0
Auvergne-Rhône-Alpes;2020-07-11;19;3;366;999616.0
Auvergne-Rhône-Alpes;2020-07-11;29;4;441;894918.0
Auvergne-Rhône-Alpes;2020-07-11;39;4;609;1005784.0
Auvergne-Rhône-Alpes;2020-07-11;49;3;462;1035354.0
Auvergne-Rhône-Alpes;2020-07-11;59;5;388;1044459.0
Auvergne-Rhône-Alpes;2020-07-11;69;4;376;926660.0
Auvergne-Rhône-Alpes;2020-07-11;79;1;318;687362.0
Auvergne-Rhône-Alpes;2020-07-11;89;0;231;387722.0
Auvergne-Rhône-Alpes;2020-07-11;90;1;92;109865.0
Auvergne-Rhône-Alpes;2020-07-12;0;6;876;8032377.0
Auvergne-Rhône-Alpes;2020-07-12;9;1;82;940637.0
Auvergne-Rhône-Alpes;2020-07-12;19;0;64;999616.0
Auvergne-Rhône-Alpes;2020-07-12;29;0;93;894918.0
Auvergne-Rhône-Alpes;2020-07-12;39;0;109;1005784.0
Auvergne-Rhône-Alpes;2020-07-12;49;0;71;1035354.0
Auvergne-Rhône-Alpes;2020-07-12;59;1;93;1044459.0
Auvergne-Rhône-Alpes;2020-07-12;69;0;86;926660.0
Auvergne-Rhône-Alpes;2020-07-12;79;1;100;687362.0
Auvergne-Rhône-Alpes;2020-07-12;89;2;122;387722.0
Auvergne-Rhône-Alpes;2020-07-12;90;1;56;109865.0
Auvergne-Rhône-Alpes;2020-07-13;0;74;9194;8032377.0
Auvergne-Rhône-Alpes;2020-07-13;9;5;762;940637.0
Auvergne-Rhône-Alpes;2020-07-13;19;10;998;999616.0
Auvergne-Rhône-Alpes;2020-07-13;29;15;1187;894918.0
Auvergne-Rhône-Alpes;2020-07-13;39;11;1487;1005784.0
Auvergne-Rhône-Alpes;2020-07-13;49;6;1091;1035354.0
Auvergne-Rhône-Alpes;2020-07-13;59;7;983;1044459.0
Auvergne-Rhône-Alpes;2020-07-13;69;6;1014;926660.0
Auvergne-Rhône-Alpes;2020-07-13;79;8;838;687362.0
Auvergne-Rhône-Alpes;2020-07-13;89;2;579;387722.0
Auvergne-Rhône-Alpes;2020-07-13;90;4;252;109865.0
Auvergne-Rhône-Alpes;2020-07-14;0;5;1263;8032377.0
Auvergne-Rhône-Alpes;2020-07-14;9;0;75;940637.0
Auvergne-Rhône-Alpes;2020-07-14;19;0;89;999616.0
Auvergne-Rhône-Alpes;2020-07-14;29;0;151;894918.0
Auvergne-Rhône-Alpes;2020-07-14;39;1;131;1005784.0
Auvergne-Rhône-Alpes;2020-07-14;49;0;116;1035354.0
Auvergne-Rhône-Alpes;2020-07-14;59;0;134;1044459.0
Auvergne-Rhône-Alpes;2020-07-14;69;1;160;926660.0
Auvergne-Rhône-Alpes;2020-07-14;79;2;190;687362.0
Auvergne-Rhône-Alpes;2020-07-14;89;1;152;387722.0
Auvergne-Rhône-Alpes;2020-07-14;90;0;64;109865.0
Auvergne-Rhône-Alpes;2020-07-15;0;56;9107;8032377.0
Auvergne-Rhône-Alpes;2020-07-15;9;4;690;940637.0
Auvergne-Rhône-Alpes;2020-07-15;19;5;948;999616.0
Auvergne-Rhône-Alpes;2020-07-15;29;4;1354;894918.0
Auvergne-Rhône-Alpes;2020-07-15;39;11;1555;1005784.0
Auvergne-Rhône-Alpes;2020-07-15;49;10;1186;1035354.0
Auvergne-Rhône-Alpes;2020-07-15;59;7;970;1044459.0
Auvergne-Rhône-Alpes;2020-07-15;69;2;911;926660.0
Auvergne-Rhône-Alpes;2020-07-15;79;9;713;687362.0
Auvergne-Rhône-Alpes;2020-07-15;89;3;531;387722.0
Auvergne-Rhône-Alpes;2020-07-15;90;1;245;109865.0
Auvergne-Rhône-Alpes;2020-07-16;0;61;8910;8032377.0
Auvergne-Rhône-Alpes;2020-07-16;9;2;718;940637.0
Auvergne-Rhône-Alpes;2020-07-16;19;4;868;999616.0
Auvergne-Rhône-Alpes;2020-07-16;29;13;1471;894918.0
Auvergne-Rhône-Alpes;2020-07-16;39;9;1634;1005784.0
Auvergne-Rhône-Alpes;2020-07-16;49;12;1097;1035354.0
Auvergne-Rhône-Alpes;2020-07-16;59;7;931;1044459.0
Auvergne-Rhône-Alpes;2020-07-16;69;9;823;926660.0
Auvergne-Rhône-Alpes;2020-07-16;79;3;633;687362.0
Auvergne-Rhône-Alpes;2020-07-16;89;2;489;387722.0
Auvergne-Rhône-Alpes;2020-07-16;90;0;245;109865.0
Auvergne-Rhône-Alpes;2020-07-17;0;65;9535;8032377.0
Auvergne-Rhône-Alpes;2020-07-17;9;2;657;940637.0
Auvergne-Rhône-Alpes;2020-07-17;19;8;961;999616.0
Auvergne-Rhône-Alpes;2020-07-17;29;13;1454;894918.0
Auvergne-Rhône-Alpes;2020-07-17;39;10;1624;1005784.0
Auvergne-Rhône-Alpes;2020-07-17;49;8;1188;1035354.0
Auvergne-Rhône-Alpes;2020-07-17;59;4;1093;1044459.0
Auvergne-Rhône-Alpes;2020-07-17;69;10;996;926660.0
Auvergne-Rhône-Alpes;2020-07-17;79;6;827;687362.0
Auvergne-Rhône-Alpes;2020-07-17;89;4;513;387722.0
Auvergne-Rhône-Alpes;2020-07-17;90;0;219;109865.0
Auvergne-Rhône-Alpes;2020-07-18;0;32;4823;8032377.0
Auvergne-Rhône-Alpes;2020-07-18;9;0;320;940637.0
Auvergne-Rhône-Alpes;2020-07-18;19;2;492;999616.0
Auvergne-Rhône-Alpes;2020-07-18;29;5;652;894918.0
Auvergne-Rhône-Alpes;2020-07-18;39;7;732;1005784.0
Auvergne-Rhône-Alpes;2020-07-18;49;4;651;1035354.0
Auvergne-Rhône-Alpes;2020-07-18;59;6;589;1044459.0
Auvergne-Rhône-Alpes;2020-07-18;69;6;542;926660.0
Auvergne-Rhône-Alpes;2020-07-18;79;0;468;687362.0
Auvergne-Rhône-Alpes;2020-07-18;89;1;268;387722.0
Auvergne-Rhône-Alpes;2020-07-18;90;1;106;109865.0
Auvergne-Rhône-Alpes;2020-07-19;0;9;1094;8032377.0
Auvergne-Rhône-Alpes;2020-07-19;9;0;60;940637.0
Auvergne-Rhône-Alpes;2020-07-19;19;0;84;999616.0
Auvergne-Rhône-Alpes;2020-07-19;29;0;122;894918.0
Auvergne-Rhône-Alpes;2020-07-19;39;1;134;1005784.0
Auvergne-Rhône-Alpes;2020-07-19;49;1;102;1035354.0
Auvergne-Rhône-Alpes;2020-07-19;59;1;108;1044459.0
Auvergne-Rhône-Alpes;2020-07-19;69;2;139;926660.0
Auvergne-Rhône-Alpes;2020-07-19;79;2;126;687362.0
Auvergne-Rhône-Alpes;2020-07-19;89;1;149;387722.0
Auvergne-Rhône-Alpes;2020-07-19;90;1;70;109865.0
Auvergne-Rhône-Alpes;2020-07-20;0;76;9612;8032377.0
Auvergne-Rhône-Alpes;2020-07-20;9;8;591;940637.0
Auvergne-Rhône-Alpes;2020-07-20;19;7;973;999616.0
Auvergne-Rhône-Alpes;2020-07-20;29;13;1475;894918.0
Auvergne-Rhône-Alpes;2020-07-20;39;13;1491;1005784.0
Auvergne-Rhône-Alpes;2020-07-20;49;12;1261;1035354.0
Auvergne-Rhône-Alpes;2020-07-20;59;9;1076;1044459.0
Auvergne-Rhône-Alpes;2020-07-20;69;7;1037;926660.0
Auvergne-Rhône-Alpes;2020-07-20;79;5;875;687362.0
Auvergne-Rhône-Alpes;2020-07-20;89;1;566;387722.0
Auvergne-Rhône-Alpes;2020-07-20;90;1;263;109865.0
Auvergne-Rhône-Alpes;2020-07-21;0;86;9259;8032377.0
Auvergne-Rhône-Alpes;2020-07-21;9;2;607;940637.0
Auvergne-Rhône-Alpes;2020-07-21;19;6;893;999616.0
Auvergne-Rhône-Alpes;2020-07-21;29;17;1381;894918.0
Auvergne-Rhône-Alpes;2020-07-21;39;16;1526;1005784.0
Auvergne-Rhône-Alpes;2020-07-21;49;13;1157;1035354.0
Auvergne-Rhône-Alpes;2020-07-21;59;14;1063;1044459.0
Auvergne-Rhône-Alpes;2020-07-21;69;11;990;926660.0
Auvergne-Rhône-Alpes;2020-07-21;79;2;815;687362.0
Auvergne-Rhône-Alpes;2020-07-21;89;4;602;387722.0
Auvergne-Rhône-Alpes;2020-07-21;90;0;222;109865.0
Auvergne-Rhône-Alpes;2020-07-22;0;88;8657;8032377.0
Auvergne-Rhône-Alpes;2020-07-22;9;8;599;940637.0
Auvergne-Rhône-Alpes;2020-07-22;19;7;903;999616.0
Auvergne-Rhône-Alpes;2020-07-22;29;16;1416;894918.0
Auvergne-Rhône-Alpes;2020-07-22;39;21;1409;1005784.0
Auvergne-Rhône-Alpes;2020-07-22;49;16;1056;1035354.0
Auvergne-Rhône-Alpes;2020-07-22;59;10;970;1044459.0
Auvergne-Rhône-Alpes;2020-07-22;69;4;814;926660.0
Auvergne-Rhône-Alpes;2020-07-22;79;4;719;687362.0
Auvergne-Rhône-Alpes;2020-07-22;89;1;536;387722.0
Auvergne-Rhône-Alpes;2020-07-22;90;1;234;109865.0
Auvergne-Rhône-Alpes;2020-07-23;0;92;7716;8032377.0
Auvergne-Rhône-Alpes;2020-07-23;9;6;500;940637.0
Auvergne-Rhône-Alpes;2020-07-23;19;10;709;999616.0
Auvergne-Rhône-Alpes;2020-07-23;29;22;1307;894918.0
Auvergne-Rhône-Alpes;2020-07-23;39;16;1332;1005784.0
Auvergne-Rhône-Alpes;2020-07-23;49;11;1050;1035354.0
Auvergne-Rhône-Alpes;2020-07-23;59;10;883;1044459.0
Auvergne-Rhône-Alpes;2020-07-23;69;10;731;926660.0
Auvergne-Rhône-Alpes;2020-07-23;79;6;589;687362.0
Auvergne-Rhône-Alpes;2020-07-23;89;1;421;387722.0
Auvergne-Rhône-Alpes;2020-07-23;90;0;191;109865.0
Auvergne-Rhône-Alpes;2020-07-24;0;137;8706;8032377.0
Auvergne-Rhône-Alpes;2020-07-24;9;6;613;940637.0
Auvergne-Rhône-Alpes;2020-07-24;19;14;799;999616.0
Auvergne-Rhône-Alpes;2020-07-24;29;36;1341;894918.0
Auvergne-Rhône-Alpes;2020-07-24;39;25;1388;1005784.0
Auvergne-Rhône-Alpes;2020-07-24;49;14;1075;1035354.0
Auvergne-Rhône-Alpes;2020-07-24;59;19;1037;1044459.0
Auvergne-Rhône-Alpes;2020-07-24;69;8;864;926660.0
Auvergne-Rhône-Alpes;2020-07-24;79;8;770;687362.0
Auvergne-Rhône-Alpes;2020-07-24;89;6;566;387722.0
Auvergne-Rhône-Alpes;2020-07-24;90;1;251;109865.0
Auvergne-Rhône-Alpes;2020-07-25;0;69;4357;8032377.0
Auvergne-Rhône-Alpes;2020-07-25;9;5;275;940637.0
