reg;jour;three_class;hosp;rea;HospConv;SSR_USLD;autres;rad;dc
;;;sum;sum;sum;sum;sum;sum;sum
75;2020-03-19;0-19;0;0;0.0;0.0;0.0;1;0
75;2020-03-19;20-59;15;4;0.0;0.0;0.0;10;1
75;2020-03-19;60+;43;8;0.0;0.0;0.0;9;2
75;2020-03-19;whole;59;12;0.0;0.0;0.0;21;3
75;2020-03-20;0-19;0;0;0.0;0.0;0.0;1;0
75;2020-03-20;20-59;15;4;0.0;0.0;0.0;17;1
75;2020-03-20;60+;49;11;0.0;0.0;0.0;12;3
75;2020-03-20;whole;65;15;0.0;0.0;0.0;31;4
75;2020-03-21;0-19;1;0;0.0;0.0;0.0;1;0
75;2020-03-21;20-59;24;9;0.0;0.0;0.0;20;1
75;2020-03-21;60+;92;23;0.0;0.0;0.0;14;4
75;2020-03-21;whole;118;32;0.0;0.0;0.0;36;5
75;2020-03-22;0-19;3;0;0.0;0.0;0.0;1;0
75;2020-03-22;20-59;36;13;0.0;0.0;0.0;21;1
75;2020-03-22;60+;108;27;0.0;0.0;0.0;15;8
75;2020-03-22;whole;149;41;0.0;0.0;0.0;39;9
75;2020-03-23;0-19;4;0;0.0;0.0;0.0;5;0
75;2020-03-23;20-59;52;15;0.0;0.0;0.0;32;1
75;2020-03-23;60+;139;31;0.0;0.0;0.0;20;12
75;2020-03-23;whole;196;47;0.0;0.0;0.0;59;13
75;2020-03-24;0-19;4;0;0.0;0.0;0.0;8;0
75;2020-03-24;20-59;73;23;0.0;0.0;0.0;40;2
75;2020-03-24;60+;184;44;0.0;0.0;0.0;28;14
75;2020-03-24;whole;263;69;0.0;0.0;0.0;78;16
75;2020-03-25;0-19;6;0;0.0;0.0;0.0;8;0
75;2020-03-25;20-59;87;23;0.0;0.0;0.0;59;2
75;2020-03-25;60+;244;50;0.0;0.0;0.0;42;23
75;2020-03-25;whole;340;75;0.0;0.0;0.0;115;25
75;2020-03-26;0-19;3;0;0.0;0.0;0.0;9;0
75;2020-03-26;20-59;102;31;0.0;0.0;0.0;81;2
75;2020-03-26;60+;287;62;0.0;0.0;0.0;66;31
75;2020-03-26;whole;399;96;0.0;0.0;0.0;163;34
75;2020-03-27;0-19;4;0;0.0;0.0;0.0;11;0
75;2020-03-27;20-59;127;38;0.0;0.0;0.0;95;2
75;2020-03-27;60+;347;76;0.0;0.0;0.0;76;38
75;2020-03-27;whole;482;116;0.0;0.0;0.0;191;42
75;2020-03-28;0-19;2;0;0.0;0.0;0.0;7;0
75;2020-03-28;20-59;132;41;0.0;0.0;0.0;103;2
75;2020-03-28;60+;352;84;0.0;0.0;0.0;93;47
75;2020-03-28;whole;490;127;0.0;0.0;0.0;211;50
75;2020-03-29;0-19;3;0;0.0;0.0;0.0;7;0
75;2020-03-29;20-59;161;54;0.0;0.0;0.0;108;2
75;2020-03-29;60+;390;104;0.0;0.0;0.0;103;55
75;2020-03-29;whole;558;160;0.0;0.0;0.0;226;58
75;2020-03-30;0-19;4;0;0.0;0.0;0.0;9;0
75;2020-03-30;20-59;187;59;0.0;0.0;0.0;145;3
75;2020-03-30;60+;463;121;0.0;0.0;0.0;115;68
75;2020-03-30;whole;658;182;0.0;0.0;0.0;277;72
75;2020-03-31;0-19;4;1;0.0;0.0;0.0;10;0
75;2020-03-31;20-59;186;62;0.0;0.0;0.0;178;4
75;2020-03-31;60+;477;138;0.0;0.0;0.0;150;73
75;2020-03-31;whole;672;202;0.0;0.0;0.0;348;78
75;2020-04-01;0-19;5;1;0.0;0.0;0.0;10;0
75;2020-04-01;20-59;175;62;0.0;0.0;0.0;221;4
75;2020-04-01;60+;513;150;0.0;0.0;0.0;175;77
75;2020-04-01;whole;700;215;0.0;0.0;0.0;414;82
75;2020-04-02;0-19;5;0;0.0;0.0;0.0;11;0
75;2020-04-02;20-59;160;61;0.0;0.0;0.0;255;5
75;2020-04-02;60+;536;158;0.0;0.0;0.0;219;88
75;2020-04-02;whole;705;221;0.0;0.0;0.0;495;94
75;2020-04-03;0-19;4;0;0.0;0.0;0.0;13;0
75;2020-04-03;20-59;159;63;0.0;0.0;0.0;265;6
75;2020-04-03;60+;567;160;0.0;0.0;0.0;233;93
75;2020-04-03;whole;735;225;0.0;0.0;0.0;521;100
75;2020-04-04;0-19;4;0;0.0;0.0;0.0;13;0
75;2020-04-04;20-59;161;64;0.0;0.0;0.0;265;6
75;2020-04-04;60+;577;173;0.0;0.0;0.0;265;104
75;2020-04-04;whole;749;239;0.0;0.0;0.0;553;111
75;2020-04-05;0-19;3;0;0.0;0.0;0.0;14;0
75;2020-04-05;20-59;161;65;0.0;0.0;0.0;277;7
75;2020-04-05;60+;591;176;0.0;0.0;0.0;278;112
75;2020-04-05;whole;762;243;0.0;0.0;0.0;579;120
75;2020-04-06;0-19;5;0;0.0;0.0;0.0;14;0
75;2020-04-06;20-59;162;69;0.0;0.0;0.0;293;8
75;2020-04-06;60+;611;176;0.0;0.0;0.0;292;129
75;2020-04-06;whole;783;247;0.0;0.0;0.0;610;138
75;2020-04-07;0-19;5;1;0.0;0.0;0.0;16;0
75;2020-04-07;20-59;161;64;0.0;0.0;0.0;315;9
75;2020-04-07;60+;621;176;0.0;0.0;0.0;327;142
75;2020-04-07;whole;792;243;0.0;0.0;0.0;669;152
75;2020-04-08;0-19;5;2;0.0;0.0;0.0;18;0
75;2020-04-08;20-59;156;63;0.0;0.0;0.0;346;9
75;2020-04-08;60+;631;175;0.0;0.0;0.0;364;155
75;2020-04-08;whole;797;242;0.0;0.0;0.0;739;165
75;2020-04-09;0-19;6;2;0.0;0.0;0.0;18;0
75;2020-04-09;20-59;145;64;0.0;0.0;0.0;365;10
75;2020-04-09;60+;636;173;0.0;0.0;0.0;395;162
75;2020-04-09;whole;792;241;0.0;0.0;0.0;789;173
75;2020-04-10;0-19;3;1;0.0;0.0;0.0;14;0
75;2020-04-10;20-59;147;64;0.0;0.0;0.0;318;10
75;2020-04-10;60+;621;163;0.0;0.0;0.0;402;163
75;2020-04-10;whole;775;229;0.0;0.0;0.0;742;174
75;2020-04-11;0-19;3;1;0.0;0.0;0.0;14;0
75;2020-04-11;20-59;155;74;0.0;0.0;0.0;340;10
75;2020-04-11;60+;652;188;0.0;0.0;0.0;432;169
75;2020-04-11;whole;815;264;0.0;0.0;0.0;794;180
75;2020-04-12;0-19;3;0;0.0;0.0;0.0;14;0
75;2020-04-12;20-59;156;73;0.0;0.0;0.0;352;10
75;2020-04-12;60+;669;183;0.0;0.0;0.0;440;179
75;2020-04-12;whole;832;257;0.0;0.0;0.0;815;190
75;2020-04-13;0-19;3;0;0.0;0.0;0.0;14;0
75;2020-04-13;20-59;157;74;0.0;0.0;0.0;359;10
75;2020-04-13;60+;693;184;0.0;0.0;0.0;446;183
75;2020-04-13;whole;857;259;0.0;0.0;0.0;828;194
75;2020-04-14;0-19;6;0;0.0;0.0;0.0;14;0
75;2020-04-14;20-59;149;71;0.0;0.0;0.0;374;9
75;2020-04-14;60+;708;180;0.0;0.0;0.0;469;197
75;2020-04-14;whole;866;251;0.0;0.0;0.0;866;207
75;2020-04-15;0-19;4;0;0.0;0.0;0.0;14;0
75;2020-04-15;20-59;137;65;0.0;0.0;0.0;390;9
75;2020-04-15;60+;683;171;0.0;0.0;0.0;511;204
75;2020-04-15;whole;828;236;0.0;0.0;0.0;924;214
75;2020-04-16;0-19;5;0;0.0;0.0;0.0;15;0
75;2020-04-16;20-59;132;59;0.0;0.0;0.0;405;9
75;2020-04-16;60+;671;161;0.0;0.0;0.0;544;210
75;2020-04-16;whole;812;220;0.0;0.0;0.0;973;220
75;2020-04-17;0-19;7;1;0.0;0.0;0.0;15;0
75;2020-04-17;20-59;135;50;0.0;0.0;0.0;416;11
75;2020-04-17;60+;685;152;0.0;0.0;0.0;562;221
75;2020-04-17;whole;830;203;0.0;0.0;0.0;1002;233
75;2020-04-18;0-19;7;1;0.0;0.0;0.0;15;0
75;2020-04-18;20-59;122;47;0.0;0.0;0.0;432;11
75;2020-04-18;60+;682;145;0.0;0.0;0.0;591;229
75;2020-04-18;whole;812;193;0.0;0.0;0.0;1047;241
75;2020-04-19;0-19;7;1;0.0;0.0;0.0;15;0
75;2020-04-19;20-59;123;49;0.0;0.0;0.0;441;11
75;2020-04-19;60+;694;146;0.0;0.0;0.0;596;235
75;2020-04-19;whole;825;196;0.0;0.0;0.0;1061;247
75;2020-04-20;0-19;8;1;0.0;0.0;0.0;15;0
75;2020-04-20;20-59;129;50;0.0;0.0;0.0;447;11
75;2020-04-20;60+;700;140;0.0;0.0;0.0;612;247
75;2020-04-20;whole;838;191;0.0;0.0;0.0;1083;259
75;2020-04-21;0-19;6;1;0.0;0.0;0.0;16;0
75;2020-04-21;20-59;127;49;0.0;0.0;0.0;449;11
75;2020-04-21;60+;688;132;0.0;0.0;0.0;632;254
75;2020-04-21;whole;823;182;0.0;0.0;0.0;1106;266
75;2020-04-22;0-19;5;1;0.0;0.0;0.0;18;0
75;2020-04-22;20-59;122;41;0.0;0.0;0.0;460;11
75;2020-04-22;60+;671;119;0.0;0.0;0.0;657;255
75;2020-04-22;whole;800;161;0.0;0.0;0.0;1144;267
75;2020-04-23;0-19;5;1;0.0;0.0;0.0;18;0
75;2020-04-23;20-59;111;41;0.0;0.0;0.0;476;11
75;2020-04-23;60+;651;114;0.0;0.0;0.0;696;265
75;2020-04-23;whole;769;156;0.0;0.0;0.0;1199;277
75;2020-04-24;0-19;5;1;0.0;0.0;0.0;18;0
75;2020-04-24;20-59;96;35;0.0;0.0;0.0;493;12
75;2020-04-24;60+;624;108;0.0;0.0;0.0;723;272
75;2020-04-24;whole;727;144;0.0;0.0;0.0;1243;285
75;2020-04-25;0-19;5;1;0.0;0.0;0.0;19;0
75;2020-04-25;20-59;94;31;0.0;0.0;0.0;502;12
75;2020-04-25;60+;606;101;0.0;0.0;0.0;746;276
75;2020-04-25;whole;707;133;0.0;0.0;0.0;1276;289
75;2020-04-26;0-19;4;1;0.0;0.0;0.0;19;0
75;2020-04-26;20-59;94;31;0.0;0.0;0.0;505;12
75;2020-04-26;60+;610;102;0.0;0.0;0.0;751;281
75;2020-04-26;whole;710;134;0.0;0.0;0.0;1284;294
75;2020-04-27;0-19;5;1;0.0;0.0;0.0;19;0
75;2020-04-27;20-59;95;29;0.0;0.0;0.0;512;13
75;2020-04-27;60+;619;98;0.0;0.0;0.0;762;287
75;2020-04-27;whole;721;128;0.0;0.0;0.0;1302;301
75;2020-04-28;0-19;4;0;0.0;0.0;0.0;19;0
75;2020-04-28;20-59;95;29;0.0;0.0;0.0;519;13
75;2020-04-28;60+;591;93;0.0;0.0;0.0;795;293
75;2020-04-28;whole;692;122;0.0;0.0;0.0;1342;307
75;2020-04-29;0-19;5;0;0.0;0.0;0.0;19;0
75;2020-04-29;20-59;90;27;0.0;0.0;0.0;529;13
75;2020-04-29;60+;566;90;0.0;0.0;0.0;828;299
75;2020-04-29;whole;663;117;0.0;0.0;0.0;1385;313
75;2020-04-30;0-19;5;0;0.0;0.0;0.0;19;0
75;2020-04-30;20-59;79;27;0.0;0.0;0.0;543;14
75;2020-04-30;60+;529;84;0.0;0.0;0.0;875;309
75;2020-04-30;whole;615;111;0.0;0.0;0.0;1446;324
75;2020-05-01;0-19;5;0;0.0;0.0;0.0;19;0
75;2020-05-01;20-59;73;29;0.0;0.0;0.0;549;14
75;2020-05-01;60+;514;82;0.0;0.0;0.0;892;309
75;2020-05-01;whole;595;111;0.0;0.0;0.0;1469;324
75;2020-05-02;0-19;5;0;0.0;0.0;0.0;19;0
75;2020-05-02;20-59;73;29;0.0;0.0;0.0;551;14
75;2020-05-02;60+;511;80;0.0;0.0;0.0;895;312
75;2020-05-02;whole;592;109;0.0;0.0;0.0;1474;327
75;2020-05-03;0-19;5;0;0.0;0.0;0.0;19;0
75;2020-05-03;20-59;73;29;0.0;0.0;0.0;554;14
75;2020-05-03;60+;511;80;0.0;0.0;0.0;903;314
75;2020-05-03;whole;592;109;0.0;0.0;0.0;1485;329
75;2020-05-04;0-19;4;0;0.0;0.0;0.0;20;0
75;2020-05-04;20-59;72;27;0.0;0.0;0.0;558;16
75;2020-05-04;60+;504;76;0.0;0.0;0.0;913;320
75;2020-05-04;whole;583;103;0.0;0.0;0.0;1500;336
75;2020-05-05;0-19;3;0;0.0;0.0;0.0;21;0
75;2020-05-05;20-59;65;26;0.0;0.0;0.0;568;16
75;2020-05-05;60+;496;76;0.0;0.0;0.0;931;320
75;2020-05-05;whole;567;102;0.0;0.0;0.0;1529;336
75;2020-05-06;0-19;3;0;0.0;0.0;0.0;21;0
75;2020-05-06;20-59;58;21;0.0;0.0;0.0;574;17
75;2020-05-06;60+;471;71;0.0;0.0;0.0;958;325
75;2020-05-06;whole;535;92;0.0;0.0;0.0;1562;342
75;2020-05-07;0-19;5;1;0.0;0.0;0.0;21;0
75;2020-05-07;20-59;51;19;0.0;0.0;0.0;583;18
75;2020-05-07;60+;462;65;0.0;0.0;0.0;976;329
75;2020-05-07;whole;521;85;0.0;0.0;0.0;1589;347
75;2020-05-08;0-19;8;1;0.0;0.0;0.0;21;0
75;2020-05-08;20-59;49;19;0.0;0.0;0.0;586;18
75;2020-05-08;60+;439;64;0.0;0.0;0.0;1002;330
75;2020-05-08;whole;499;84;0.0;0.0;0.0;1618;348
75;2020-05-09;0-19;8;1;0.0;0.0;0.0;21;0
75;2020-05-09;20-59;48;19;0.0;0.0;0.0;589;18
75;2020-05-09;60+;440;65;0.0;0.0;0.0;1007;333
75;2020-05-09;whole;499;85;0.0;0.0;0.0;1626;351
75;2020-05-10;0-19;8;1;0.0;0.0;0.0;21;0
75;2020-05-10;20-59;51;18;0.0;0.0;0.0;590;18
75;2020-05-10;60+;431;66;0.0;0.0;0.0;1023;335
75;2020-05-10;whole;493;85;0.0;0.0;0.0;1643;353
75;2020-05-11;0-19;8;1;0.0;0.0;0.0;21;0
75;2020-05-11;20-59;52;19;0.0;0.0;0.0;592;19
75;2020-05-11;60+;424;64;0.0;0.0;0.0;1031;339
75;2020-05-11;whole;487;84;0.0;0.0;0.0;1653;358
75;2020-05-12;0-19;5;1;0.0;0.0;0.0;21;0
75;2020-05-12;20-59;50;18;0.0;0.0;0.0;596;19
75;2020-05-12;60+;400;56;0.0;0.0;0.0;1051;343
75;2020-05-12;whole;458;75;0.0;0.0;0.0;1677;362
75;2020-05-13;0-19;5;1;0.0;0.0;0.0;22;0
75;2020-05-13;20-59;55;17;0.0;0.0;0.0;597;19
75;2020-05-13;60+;400;55;0.0;0.0;0.0;1064;345
75;2020-05-13;whole;463;73;0.0;0.0;0.0;1692;364
75;2020-05-14;0-19;4;0;0.0;0.0;0.0;22;0
75;2020-05-14;20-59;55;16;0.0;0.0;0.0;601;19
75;2020-05-14;60+;392;52;0.0;0.0;0.0;1077;348
75;2020-05-14;whole;454;68;0.0;0.0;0.0;1709;367
75;2020-05-15;0-19;4;0;0.0;0.0;0.0;22;0
75;2020-05-15;20-59;54;14;0.0;0.0;0.0;601;19
75;2020-05-15;60+;379;52;0.0;0.0;0.0;1093;351
75;2020-05-15;whole;440;66;0.0;0.0;0.0;1725;370
75;2020-05-16;0-19;4;0;0.0;0.0;0.0;22;0
75;2020-05-16;20-59;52;14;0.0;0.0;0.0;605;19
75;2020-05-16;60+;374;50;0.0;0.0;0.0;1100;352
75;2020-05-16;whole;433;64;0.0;0.0;0.0;1736;371
75;2020-05-17;0-19;4;0;0.0;0.0;0.0;22;0
75;2020-05-17;20-59;52;14;0.0;0.0;0.0;605;19
75;2020-05-17;60+;369;49;0.0;0.0;0.0;1104;354
75;2020-05-17;whole;428;63;0.0;0.0;0.0;1740;373
75;2020-05-18;0-19;4;0;0.0;0.0;0.0;22;0
75;2020-05-18;20-59;53;13;0.0;0.0;0.0;605;19
75;2020-05-18;60+;362;49;0.0;0.0;0.0;1112;357
75;2020-05-18;whole;423;62;0.0;0.0;0.0;1748;376
75;2020-05-19;0-19;4;0;0.0;0.0;0.0;22;0
75;2020-05-19;20-59;49;12;0.0;0.0;0.0;615;19
75;2020-05-19;60+;355;52;0.0;0.0;0.0;1126;358
75;2020-05-19;whole;412;64;0.0;0.0;0.0;1772;377
75;2020-05-20;0-19;4;0;0.0;0.0;0.0;22;0
75;2020-05-20;20-59;44;11;0.0;0.0;0.0;620;19
75;2020-05-20;60+;339;47;0.0;0.0;0.0;1141;361
75;2020-05-20;whole;391;58;0.0;0.0;0.0;1792;380
75;2020-05-21;0-19;4;0;0.0;0.0;0.0;22;0
75;2020-05-21;20-59;42;10;0.0;0.0;0.0;622;19
75;2020-05-21;60+;332;46;0.0;0.0;0.0;1148;361
75;2020-05-21;whole;382;56;0.0;0.0;0.0;1801;380
75;2020-05-22;0-19;5;0;0.0;0.0;0.0;22;0
75;2020-05-22;20-59;42;11;0.0;0.0;0.0;623;19
75;2020-05-22;60+;323;46;0.0;0.0;0.0;1158;362
75;2020-05-22;whole;374;57;0.0;0.0;0.0;1812;381
75;2020-05-23;0-19;4;0;0.0;0.0;0.0;23;0
75;2020-05-23;20-59;40;11;0.0;0.0;0.0;625;19
75;2020-05-23;60+;326;45;0.0;0.0;0.0;1164;363
75;2020-05-23;whole;374;56;0.0;0.0;0.0;1821;382
75;2020-05-24;0-19;4;0;0.0;0.0;0.0;23;0
75;2020-05-24;20-59;40;11;0.0;0.0;0.0;625;19
75;2020-05-24;60+;330;46;0.0;0.0;0.0;1165;363
75;2020-05-24;whole;378;57;0.0;0.0;0.0;1822;382
75;2020-05-25;0-19;2;0;0.0;0.0;0.0;24;0
75;2020-05-25;20-59;40;11;0.0;0.0;0.0;628;19
75;2020-05-25;60+;313;43;0.0;0.0;0.0;1192;366
75;2020-05-25;whole;359;54;0.0;0.0;0.0;1853;385
75;2020-05-26;0-19;2;0;0.0;0.0;0.0;24;0
75;2020-05-26;20-59;41;11;0.0;0.0;0.0;629;19
75;2020-05-26;60+;301;37;0.0;0.0;0.0;1205;369
75;2020-05-26;whole;348;48;0.0;0.0;0.0;1867;388
75;2020-05-27;0-19;3;1;0.0;0.0;0.0;24;0
75;2020-05-27;20-59;40;11;0.0;0.0;0.0;631;19
75;2020-05-27;60+;300;34;0.0;0.0;0.0;1211;371
75;2020-05-27;whole;347;46;0.0;0.0;0.0;1875;390
75;2020-05-28;0-19;3;1;0.0;0.0;0.0;24;0
75;2020-05-28;20-59;35;10;0.0;0.0;0.0;636;19
75;2020-05-28;60+;281;31;0.0;0.0;0.0;1228;375
75;2020-05-28;whole;323;42;0.0;0.0;0.0;1897;394
75;2020-05-29;0-19;4;1;0.0;0.0;0.0;24;0
75;2020-05-29;20-59;31;8;0.0;0.0;0.0;640;19
75;2020-05-29;60+;265;30;0.0;0.0;0.0;1245;375
75;2020-05-29;whole;304;39;0.0;0.0;0.0;1918;394
75;2020-05-30;0-19;4;1;0.0;0.0;0.0;24;0
75;2020-05-30;20-59;28;8;0.0;0.0;0.0;643;19
75;2020-05-30;60+;262;28;0.0;0.0;0.0;1250;375
75;2020-05-30;whole;298;37;0.0;0.0;0.0;1926;394
75;2020-05-31;0-19;4;1;0.0;0.0;0.0;24;0
75;2020-05-31;20-59;29;8;0.0;0.0;0.0;643;19
75;2020-05-31;60+;262;28;0.0;0.0;0.0;1251;376
75;2020-05-31;whole;299;37;0.0;0.0;0.0;1927;395
75;2020-06-01;0-19;4;1;0.0;0.0;0.0;24;0
75;2020-06-01;20-59;29;8;0.0;0.0;0.0;643;19
75;2020-06-01;60+;262;27;0.0;0.0;0.0;1252;376
75;2020-06-01;whole;299;36;0.0;0.0;0.0;1928;395
75;2020-06-02;0-19;4;1;0.0;0.0;0.0;24;0
75;2020-06-02;20-59;22;4;0.0;0.0;0.0;649;19
75;2020-06-02;60+;226;27;0.0;0.0;0.0;1287;379
75;2020-06-02;whole;256;32;0.0;0.0;0.0;1969;398
75;2020-06-03;0-19;3;1;0.0;0.0;0.0;25;0
75;2020-06-03;20-59;21;3;0.0;0.0;0.0;652;19
75;2020-06-03;60+;209;24;0.0;0.0;0.0;1304;381
75;2020-06-03;whole;236;28;0.0;0.0;0.0;1991;400
75;2020-06-04;0-19;2;1;0.0;0.0;0.0;26;0
75;2020-06-04;20-59;22;4;0.0;0.0;0.0;654;19
75;2020-06-04;60+;188;24;0.0;0.0;0.0;1328;381
75;2020-06-04;whole;215;29;0.0;0.0;0.0;2018;400
75;2020-06-05;0-19;2;0;0.0;0.0;0.0;26;0
75;2020-06-05;20-59;19;4;0.0;0.0;0.0;657;19
75;2020-06-05;60+;187;23;0.0;0.0;0.0;1334;382
75;2020-06-05;whole;211;27;0.0;0.0;0.0;2027;401
75;2020-06-06;0-19;2;0;0.0;0.0;0.0;26;0
75;2020-06-06;20-59;17;3;0.0;0.0;0.0;659;19
75;2020-06-06;60+;184;21;0.0;0.0;0.0;1337;384
75;2020-06-06;whole;206;24;0.0;0.0;0.0;2032;403
75;2020-06-07;0-19;2;0;0.0;0.0;0.0;26;0
75;2020-06-07;20-59;17;3;0.0;0.0;0.0;660;19
75;2020-06-07;60+;184;21;0.0;0.0;0.0;1339;384
75;2020-06-07;whole;206;24;0.0;0.0;0.0;2035;403
75;2020-06-08;0-19;1;0;0.0;0.0;0.0;27;0
75;2020-06-08;20-59;14;3;0.0;0.0;0.0;665;19
75;2020-06-08;60+;177;18;0.0;0.0;0.0;1348;384
75;2020-06-08;whole;195;21;0.0;0.0;0.0;2050;403
75;2020-06-09;0-19;2;0;0.0;0.0;0.0;27;0
75;2020-06-09;20-59;15;3;0.0;0.0;0.0;665;19
75;2020-06-09;60+;169;16;0.0;0.0;0.0;1358;386
75;2020-06-09;whole;189;19;0.0;0.0;0.0;2060;405
75;2020-06-10;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-10;20-59;17;4;0.0;0.0;0.0;665;19
75;2020-06-10;60+;160;15;0.0;0.0;0.0;1365;387
75;2020-06-10;whole;182;19;0.0;0.0;0.0;2068;406
75;2020-06-11;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-11;20-59;15;3;0.0;0.0;0.0;667;19
75;2020-06-11;60+;156;15;0.0;0.0;0.0;1370;388
75;2020-06-11;whole;176;18;0.0;0.0;0.0;2075;407
75;2020-06-12;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-12;20-59;15;3;0.0;0.0;0.0;667;19
75;2020-06-12;60+;155;15;0.0;0.0;0.0;1372;389
75;2020-06-12;whole;175;18;0.0;0.0;0.0;2077;408
75;2020-06-13;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-13;20-59;14;3;0.0;0.0;0.0;667;19
75;2020-06-13;60+;150;15;0.0;0.0;0.0;1377;389
75;2020-06-13;whole;169;18;0.0;0.0;0.0;2082;408
75;2020-06-14;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-14;20-59;14;3;0.0;0.0;0.0;667;19
75;2020-06-14;60+;147;15;0.0;0.0;0.0;1381;389
75;2020-06-14;whole;166;18;0.0;0.0;0.0;2086;408
75;2020-06-15;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-15;20-59;14;3;0.0;0.0;0.0;669;19
75;2020-06-15;60+;144;15;0.0;0.0;0.0;1383;391
75;2020-06-15;whole;163;18;0.0;0.0;0.0;2090;410
75;2020-06-16;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-16;20-59;14;2;0.0;0.0;0.0;671;19
75;2020-06-16;60+;135;15;0.0;0.0;0.0;1392;392
75;2020-06-16;whole;154;17;0.0;0.0;0.0;2101;411
75;2020-06-17;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-17;20-59;13;2;0.0;0.0;0.0;672;19
75;2020-06-17;60+;130;14;0.0;0.0;0.0;1397;392
75;2020-06-17;whole;148;16;0.0;0.0;0.0;2107;411
75;2020-06-18;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-18;20-59;13;2;0.0;0.0;0.0;672;19
75;2020-06-18;60+;123;14;0.0;0.0;0.0;1402;393
75;2020-06-18;whole;141;16;0.0;0.0;0.0;2112;412
75;2020-06-19;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-19;20-59;13;2;0.0;0.0;0.0;673;19
75;2020-06-19;60+;121;14;0.0;0.0;0.0;1404;393
75;2020-06-19;whole;139;16;0.0;0.0;0.0;2115;412
75;2020-06-20;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-20;20-59;13;2;0.0;0.0;0.0;673;19
75;2020-06-20;60+;121;14;0.0;0.0;0.0;1405;393
75;2020-06-20;whole;138;16;0.0;0.0;0.0;2117;412
75;2020-06-21;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-21;20-59;13;2;0.0;0.0;0.0;673;19
75;2020-06-21;60+;121;14;0.0;0.0;0.0;1405;393
75;2020-06-21;whole;138;16;0.0;0.0;0.0;2117;412
75;2020-06-22;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-22;20-59;12;2;0.0;0.0;0.0;674;19
75;2020-06-22;60+;120;12;0.0;0.0;0.0;1408;393
75;2020-06-22;whole;136;14;0.0;0.0;0.0;2121;412
75;2020-06-23;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-23;20-59;11;2;0.0;0.0;0.0;675;19
75;2020-06-23;60+;118;12;0.0;0.0;0.0;1410;393
75;2020-06-23;whole;133;14;0.0;0.0;0.0;2124;412
75;2020-06-24;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-24;20-59;10;2;0.0;0.0;0.0;676;19
75;2020-06-24;60+;109;12;0.0;0.0;0.0;1419;393
75;2020-06-24;whole;121;14;0.0;0.0;0.0;2136;412
75;2020-06-25;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-25;20-59;9;2;0.0;0.0;0.0;677;19
75;2020-06-25;60+;100;11;0.0;0.0;0.0;1428;393
75;2020-06-25;whole;111;13;0.0;0.0;0.0;2146;412
75;2020-06-26;0-19;1;0;0.0;0.0;0.0;28;0
75;2020-06-26;20-59;9;2;0.0;0.0;0.0;677;19
75;2020-06-26;60+;94;10;0.0;0.0;0.0;1434;394
75;2020-06-26;whole;105;12;0.0;0.0;0.0;2152;413
75;2020-06-27;0-19;0;0;0.0;0.0;0.0;29;0
75;2020-06-27;20-59;8;1;0.0;0.0;0.0;677;20
75;2020-06-27;60+;72;9;0.0;0.0;0.0;1453;398
75;2020-06-27;whole;81;10;0.0;0.0;0.0;2172;418
75;2020-06-28;0-19;0;0;0.0;0.0;0.0;29;0
75;2020-06-28;20-59;8;1;0.0;0.0;0.0;677;20
75;2020-06-28;60+;72;9;0.0;0.0;0.0;1453;398
75;2020-06-28;whole;81;10;0.0;0.0;0.0;2172;418
75;2020-06-29;0-19;0;0;0.0;0.0;0.0;30;0
75;2020-06-29;20-59;10;2;0.0;0.0;0.0;678;20
75;2020-06-29;60+;73;10;0.0;0.0;0.0;1454;398
75;2020-06-29;whole;84;12;0.0;0.0;0.0;2175;418
75;2020-06-30;0-19;0;0;0.0;0.0;0.0;30;0
75;2020-06-30;20-59;10;2;0.0;0.0;0.0;678;20
75;2020-06-30;60+;71;10;0.0;0.0;0.0;1456;398
75;2020-06-30;whole;82;12;0.0;0.0;0.0;2177;418
75;2020-07-01;0-19;0;0;0.0;0.0;0.0;30;0
75;2020-07-01;20-59;9;2;0.0;0.0;0.0;679;20
75;2020-07-01;60+;67;10;0.0;0.0;0.0;1463;398
75;2020-07-01;whole;77;12;0.0;0.0;0.0;2185;418
75;2020-07-02;0-19;0;0;0.0;0.0;0.0;30;0
75;2020-07-02;20-59;10;2;0.0;0.0;0.0;679;20
75;2020-07-02;60+;64;9;0.0;0.0;0.0;1465;399
75;2020-07-02;whole;75;11;0.0;0.0;0.0;2187;419
