jour;cl_age90;P;T;pop;incidence;positivite;incidence hebdo
2021-01-11;9;816;9044;7763205.686272893;10.511121732132807;9.022556390977442;50.10816610048606
2021-01-11;19;3139;38536;8336486.160537239;37.65375410636691;8.145630060203446;183.21868117892583
2021-01-11;29;4168;59012;7476787.1878041085;55.74586911874001;7.062970243340337;276.3486438894928
2021-01-11;39;4072;59920;8295371.931939545;49.0876121457754;6.795727636849132;223.24496299794075
2021-01-11;49;3952;56528;8592886.15993014;45.991532140024646;6.9912255873195575;202.71419492588294
2021-01-11;59;3918;58158;8792674.76801071;44.55981943349446;6.736820385845456;192.0462253583429
2021-01-11;69;2728;45956;8004082.760304243;34.08260611108806;5.936112803551223;155.29574558681253
2021-01-11;79;1906;33893;5695639.130797295;33.46419877084438;5.62358009028413;146.76140478776927
2021-01-11;89;1748;24420;3245280.6081309738;53.862830709320704;7.1580671580671575;228.33156496342474
2021-01-11;90;1105;14089;912580.6062728532;121.08519427264874;7.842998083611328;485.7653087879202
2021-01-12;0;21631;339836;67114995.0;32.22975729939338;6.3651290622535575;184.65471091817855
2021-01-12;9;690;8135;7763205.686272893;8.888080876435831;8.481868469575907;50.49460439946153
2021-01-12;19;2580;35472;8336486.160537239;30.94829104632897;7.2733423545331535;181.2994073155876
2021-01-12;29;3132;50316;7476787.1878041085;41.88965021110693;6.22466014786549;266.39784575505365
2021-01-12;39;3063;51557;8295371.931939545;36.92420334049854;5.940997342746863;218.6882052889272
2021-01-12;49;3086;48634;8592886.15993014;35.9134281842399;6.345355101369413;202.41161905654067
2021-01-12;59;2938;48810;8792674.76801071;33.41417802338099;6.019258348699037;190.88616880341272
2021-01-12;69;2110;36564;8004082.760304243;26.361546515540986;5.7707034241330275;152.67208455919945
2021-01-12;79;1548;26162;5695639.130797295;27.1786881937393;5.91697882424891;146.90186312468782
2021-01-12;89;1484;20850;3245280.6081309738;45.72794094544161;7.117505995203836;230.76586909731282
2021-01-12;90;982;13240;912580.6062728532;107.60693282872494;7.416918429003021;497.2711417278552
2021-01-13;0;20814;314488;67114995.0;31.01244364243788;6.6183765358296665;185.3117920965352
2021-01-13;9;682;8632;7763205.686272893;8.785030663375705;7.900834105653383;51.035618018027186
2021-01-13;19;2724;36543;8336486.160537239;32.67563752333338;7.45423200065676;182.23505332396496
2021-01-13;29;3129;49021;7476787.1878041085;41.84952602508097;6.382978723404255;261.6096928892885
2021-01-13;39;2943;47889;8295371.931939545;35.47761359160536;6.145461379439955;219.67670828400423
2021-01-13;49;2967;44544;8592886.15993014;34.52856170532721;6.6608297413793105;204.33181207352044
2021-01-13;59;2847;44258;8792674.76801071;32.3792256067276;6.432735324687062;193.092550878476
2021-01-13;69;1955;32417;8004082.760304243;24.425034804683712;6.0307863158219455;152.98442515772484
2021-01-13;79;1336;22451;5695639.130797295;23.45654226539774;5.950737160928244;146.7262902035396
2021-01-13;89;1322;17890;3245280.6081309738;40.73607677215216;7.389603130240357;234.40191830995576
2021-01-13;90;904;10766;912580.6062728532;99.05974264477328;8.396804755712427;509.10571275178825
2021-01-14;0;21117;324240;67114995.0;31.463907581308764;6.512768319763139;187.42458373125115
2021-01-14;9;665;8142;7763205.686272893;8.566048960622938;8.167526406288381;51.55086908332782
2021-01-14;19;2521;36237;8336486.160537239;30.240558809222996;6.956977674752325;183.78246787628143
2021-01-14;29;3174;52755;7476787.1878041085;42.45138881547044;6.016491327836224;258.2660107204581
2021-01-14;39;3178;52510;8295371.931939545;38.31051851652118;6.052180537040563;222.84715081699514
2021-01-14;49;2984;46968;8592886.15993014;34.72639977374331;6.353261795264861;208.0674603065538
2021-01-14;59;2887;45257;8792674.76801071;32.8341497459159;6.379123671476236;196.24290054235502
2021-01-14;69;1975;31973;8004082.760304243;24.674907283504;6.177086917086291;153.12185502107602
2021-01-14;79;1430;21750;5695639.130797295;25.106927724190697;6.574712643678161;149.20186839172905
2021-01-14;89;1323;17544;3245280.6081309738;40.76689074853049;7.541039671682627;240.28738779821677
2021-01-14;90;896;10926;912580.6062728532;98.18310775411155;8.200622368661907;532.7748547996545
2021-01-15;0;22264;352529;67114995.0;33.172914637034545;6.315508795021119;190.10207778455472
2021-01-15;9;909;10702;7763205.686272893;11.709080458956768;8.493739487946177;54.526443985438945
2021-01-15;19;3021;42465;8336486.160537239;36.23828963215497;7.114093959731544;188.42471153323078
2021-01-15;29;3262;54286;7476787.1878041085;43.62836493889873;6.008915742548723;256.5941696360429
2021-01-15;39;3262;55090;8295371.931939545;39.32313134074641;5.9212198221092756;224.59511343024104
2021-01-15;49;3186;50340;8592886.15993014;37.077181527864;6.32896305125149;211.9660340076946
2021-01-15;59;3175;48729;8792674.76801071;36.109603548071696;6.5156272445566294;201.90670607524942
2021-01-15;69;2184;38400;8004082.760304243;27.28607468717607;5.6875;153.39671474777833
2021-01-15;79;1443;26774;5695639.130797295;25.33517252168334;5.389557032942407;150.88736843475164
2021-01-15;89;1145;17247;3245280.6081309738;35.282002953187764;6.638835739548907;243.83099508172472
2021-01-15;90;671;8406;912580.6062728532;73.52775145425095;7.9823935284320715;542.8561560422642
2021-01-16;0;12463;199281;67114995.0;18.56962069355738;6.253983069133535;191.4952090810705
2021-01-16;9;537;7148;7763205.686272893;6.917245551660929;7.5125909345271396;56.39422909715372
2021-01-16;19;1727;23723;8336486.160537239;20.71616226240703;7.279854993044725;191.19566317342537
2021-01-16;29;1827;30536;7476787.1878041085;24.435629289812375;5.983101912496725;255.43056824128996
2021-01-16;39;1940;31333;8295371.931939545;23.386534273773155;6.19155522931095;227.34363395313812
2021-01-16;49;1870;28468;8592886.15993014;21.76218752577077;6.568778979907264;214.0724275596542
2021-01-16;59;1713;27814;8792674.76801071;19.482126260739157;6.158768965269289;202.3047646970392
2021-01-16;69;1187;22130;8004082.760304243;14.82993161798443;5.363759602349751;154.6585707658208
2021-01-16;79;807;15734;5695639.130797295;14.168734736658665;5.129019956781492;152.48508201720017
2021-01-16;89;584;8946;3245280.6081309738;17.995362204944676;6.528057232282585;243.5228553179414
2021-01-16;90;270;3420;912580.6062728532;29.58642755983272;7.894736842105263;545.2669019915838
2021-01-17;0;2982;44418;67114995.0;4.4431203488877555;6.713494529244901;191.95561289991903
2021-01-17;9;96;1681;7763205.686272893;1.2366025567215069;5.710886377156454;56.61321079990648
2021-01-17;19;268;3558;8336486.160537239;3.2147837210915364;7.532321528948847;191.6874771009058
2021-01-17;29;427;7060;7476787.1878041085;5.71100914436228;6.048158640226629;255.71143754347173
2021-01-17;39;474;7373;8295371.931939545;5.71402950812808;6.428862064288621;228.22364271704814
2021-01-17;49;415;6039;8592886.15993014;4.829576376040038;6.871998675277363;214.82886723300987
2021-01-17;59;331;5230;8792674.76801071;3.7644972517832223;6.328871892925431;202.54359987011304
2021-01-17;69;254;4577;8004082.760304243;3.17338048101773;5.549486563251038;154.833481500995
2021-01-17;79;232;3706;5695639.130797295;4.073291770637931;6.260118726389638;152.78355598315207
2021-01-17;89;303;3430;3245280.6081309738;9.336634842633968;8.833819241982507;243.7077391762114
2021-01-17;90;182;1755;912580.6062728532;19.94344376255391;10.37037037037037;548.992600276896
2021-01-18;0;30664;400558;67114995.0;45.68874660573245;7.655320827445713;196.58051080835213
2021-01-18;9;1199;12663;7763205.686272893;15.444650682386321;9.468530364052752;61.54673975016
2021-01-18;19;3699;42428;8336486.160537239;44.37121262805072;8.718299236353351;198.40493562258962
2021-01-18;29;4265;55936;7476787.1878041085;57.04321780024619;7.624785469107552;257.00878622497794
2021-01-18;39;4447;60512;8295371.931939545;53.6082051110666;7.3489555790587;232.74423568233934
2021-01-18;49;4646;56905;8592886.15993014;54.06798034477593;8.16448466742817;222.90531543776115
2021-01-18;59;4347;55912;8792674.76801071;49.43888082628904;7.774717413077694;207.42266126290764
2021-01-18;69;3040;44684;8004082.760304243;37.98061678068464;6.803330051024975;158.73149217059157
2021-01-18;79;2050;32975;5695639.130797295;35.99244883537827;6.21683093252464;155.31180604768596
2021-01-18;89;1795;24168;3245280.6081309738;55.31108759910221;7.427176431645151;245.1559960659929
2021-01-18;90;1172;14285;912580.6062728532;128.42701148194055;8.204410220511026;556.3344174861879
2021-01-19;0;24051;338773;67114995.0;35.835508890375394;7.0994441705803;200.18626239933417
2021-01-19;9;868;11599;7763205.686272893;11.180948117023625;7.483403741701871;63.83960699074779
2021-01-19;19;3090;40336;8336486.160537239;37.065976485719574;7.6606505355017855;204.5226210619802
2021-01-19;29;3357;48788;7476787.1878041085;44.89896416305427;6.880790358284824;260.01810017692526
2021-01-19;39;3372;52355;8295371.931939545;40.649171943898494;6.440645592589056;236.4692042857393
2021-01-19;49;3541;48102;8592886.15993014;41.20850589772957;7.361440272753732;228.20039315125084
2021-01-19;59;3378;45666;8792674.76801071;38.41834355445234;7.397188280120878;212.426826793979
2021-01-19;69;2249;34527;8004082.760304243;28.09816024334203;6.513742867900484;160.4681058983926
2021-01-19;79;1631;24999;5695639.130797295;28.635943439269248;6.524260970438818;156.7690612932159
2021-01-19;89;1492;20016;3245280.6081309738;45.974452756468246;7.454036770583533;245.40250787701953
2021-01-19;90;1062;12267;912580.6062728532;116.37328173534205;8.657373440939105;565.100766392805
2021-01-20;0;22683;322037;67114995.0;33.79721625547317;7.043600580057571;202.97103501236944
2021-01-20;9;984;12365;7763205.686272893;12.675176206395445;7.957945814799839;67.72975253376754
2021-01-20;19;3148;40029;8336486.160537239;37.761713261179686;7.864298383671837;209.6086967998265
2021-01-20;29;3289;49551;7476787.1878041085;43.98948261313241;6.637605699178624;262.15805676497666
2021-01-20;39;3220;51568;8295371.931939545;38.81682492863379;6.244182438721688;239.8084156227677
2021-01-20;49;3341;46377;8592886.15993014;38.88099921048136;7.204001983741941;232.55283065640498
2021-01-20;59;3104;43139;8792674.76801071;35.30211320101246;7.195345279213705;215.3497143882638
2021-01-20;69;2089;31005;8004082.760304243;26.099180412779678;6.737622964038057;162.14225150648858
2021-01-20;79;1414;21193;5695639.130797295;24.8260110503536;6.6720143443589865;158.13853007817175
2021-01-20;89;1308;16863;3245280.6081309738;40.30468110285554;7.756626934709127;244.9711122077229
2021-01-20;90;757;9811;912580.6062728532;82.95157652886434;7.715829171338294;548.992600276896
2021-01-21;0;23141;341605;67114995.0;34.47962709376645;6.774198269931646;205.98675452482712
2021-01-21;9;953;11644;7763205.686272893;12.275856630787459;8.184472689797321;71.43956020393205
2021-01-21;19;2912;44006;8336486.160537239;34.9307843127558;6.6172794618915605;214.29892230335932
2021-01-21;29;3258;54618;7476787.1878041085;43.57486602419745;5.965066461606064;263.2815339737037
2021-01-21;39;3472;57118;8295371.931939545;41.85466340130948;6.078644210231451;243.352560507556
2021-01-21;49;3362;49687;8592886.15993014;39.125387412642425;6.766357397307143;236.9518182953041
2021-01-21;59;3187;45420;8792674.76801071;36.24608078982819;7.016732716864817;218.7616454321761
2021-01-21;69;2270;31479;8004082.760304243;28.360526346103335;7.211156644111948;165.8278705690879
2021-01-21;79;1425;20515;5695639.130797295;25.019141263616604;6.946136972946625;158.05074361759765
2021-01-21;89;1414;16651;3245280.6081309738;43.570962598958516;8.491982463515704;247.77518405815093
2021-01-21;90;870;10328;912580.6062728532;95.33404435946099;8.423702556158016;546.1435368822455
2021-01-22;0;24322;384756;67114995.0;36.23929346936553;6.321408892908753;209.05313335715812
2021-01-22;9;1158;14694;7763205.686272893;14.916518340453175;7.880767660269498;74.64699808542846
2021-01-22;19;3479;51751;8336486.160537239;41.73221106596065;6.722575409170838;219.79284373716501
2021-01-22;29;3340;57726;7476787.1878041085;44.671593775573804;5.785954336001109;264.32476281037873
2021-01-22;39;3538;62231;8295371.931939545;42.65028776320073;5.685269399495428;246.67971693001036
2021-01-22;49;3497;55339;8592886.15993014;40.69645442653497;6.319232367769565;240.57109119397506
2021-01-22;59;3388;51293;8792674.76801071;38.532074589249426;6.605189791979413;221.18411647335384
2021-01-22;69;2401;38528;8004082.760304243;29.99719108237626;6.231831395348837;168.53898696428809
2021-01-22;79;1602;26712;5695639.130797295;28.126781967939507;5.997304582210242;160.84235306385384
2021-01-22;89;1250;17660;3245280.6081309738;38.51747047291241;7.078142695356739;251.01065157787556
2021-01-22;90;663;8732;912580.6062728532;72.65111656358924;7.592762253779203;545.2669019915837
2021-01-23;0;13560;202444;67114995.0;20.204128749469476;6.698148623816957;210.6876414130702
2021-01-23;9;635;8975;7763205.686272893;8.179610661647468;7.075208913649026;75.90936319541501
2021-01-23;19;1876;24957;8336486.160537239;22.503486047640752;7.516929118083103;221.58016752239874
2021-01-23;29;1926;31115;7476787.1878041085;25.75972742866921;6.189940543146393;265.64886094923554
2021-01-23;39;2058;33060;8295371.931939545;24.809014193518117;6.2250453720508165;248.1021968497553
2021-01-23;49;2091;29791;8592886.15993014;24.334082415180045;7.018898324997483;243.14298608338436
2021-01-23;59;1872;27251;8792674.76801071;21.290449714012667;6.869472679901654;222.99243992662736
2021-01-23;69;1304;20930;8004082.760304243;16.29168561908315;6.2302914476827524;170.00074096538683
2021-01-23;79;847;14492;5695639.130797295;14.871026421251413;5.844603919403809;161.54464474844656
2021-01-23;89;646;8671;3245280.6081309738;19.90582874040113;7.450121093299504;252.921118113332
2021-01-23;90;305;3156;912580.6062728532;33.421705206477704;9.664131812420786;549.1021796382287
2021-01-24;0;2962;42531;67114995.0;4.413320748962285;6.964331899085373;210.65784181314476
2021-01-24;9;121;1987;7763205.686272893;1.5586344725343992;6.089582284851535;76.2313951112279
2021-01-24;19;281;3643;8336486.160537239;3.3707247224877674;7.71342300301949;221.736108523795
2021-01-24;29;376;6449;7476787.1878041085;5.028897981920884;5.8303612963250115;264.96674978679414
2021-01-24;39;424;6915;8295371.931939545;5.111283779422586;6.1315979754157635;247.49945112104982
2021-01-24;49;436;5498;8592886.15993014;5.0739645782011;7.930156420516552;243.3873742855454
2021-01-24;59;356;4870;8792674.76801071;4.048824838775913;7.31006160164271;223.27676751362
2021-01-24;69;257;4243;8004082.760304243;3.2108613528407743;6.057035116662739;170.03822183720987
2021-01-24;79;255;3530;5695639.130797295;4.477109489278761;7.223796033994335;161.9484624670874
2021-01-24;89;292;3561;3245280.6081309738;8.997681102472338;8.199943836001124;252.58216437317037
2021-01-24;90;162;1823;912580.6062728532;17.751856535899634;8.886450905101482;546.9105924115745
2021-01-25;0;31688;434361;67114995.0;47.21448612191657;7.2953142662439765;212.18358132932886
2021-01-25;9;1250;16421;7763205.686272893;16.10159579064462;7.612203885268863;76.88834021948618
2021-01-25;19;3984;51697;8336486.160537239;47.78991919712194;7.706443313925374;225.15481509286622
2021-01-25;29;4120;59424;7476787.1878041085;55.10388214232457;6.93322563274098;263.0274141288726
2021-01-25;39;4627;67759;8295371.931939545;55.778089734406386;6.828613173157809;249.6693357443896
2021-01-25;49;4865;61476;8592886.15993014;56.61660016731273;7.913657362222656;245.93599410808218
2021-01-25;59;4346;57928;8792674.76801071;49.427507722809324;7.5024167932606;223.26539441014035
2021-01-25;69;3139;46105;8004082.760304243;39.2174855508451;6.808372193905217;171.27509060737032
2021-01-25;79;2095;33566;5695639.130797295;36.78252698054511;6.241434785199309;162.73854061225424
2021-01-25;89;1987;25100;3245280.6081309738;61.227371063741565;7.916334661354582;258.49844783780975
2021-01-25;90;1268;14790;912580.6062728532;138.9466301698811;8.573360378634213;557.4302110995151
2021-01-26;0;23843;362879;67114995.0;35.525593051150494;6.570509729138363;211.87366549010397
2021-01-26;9;1027;14660;7763205.686272893;13.22907110159362;7.005457025920873;78.93646320405618
2021-01-26;19;3043;43882;8336486.160537239;36.50218978836397;6.934506175652887;224.5910283955106
2021-01-26;29;3361;52681;7476787.1878041085;44.95246307775556;6.379909265199977;263.0809130435739
2021-01-26;39;3383;57930;8295371.931939545;40.781776004213704;5.839806663214224;249.8019398047048
2021-01-26;49;3403;51308;8592886.15993014;39.60252628352831;6.632493958057223;244.33001449388092
2021-01-26;59;3279;47738;8792674.76801071;37.29240630996129;6.868741882776823;222.13945716564928
2021-01-26;69;2298;36332;8004082.760304243;28.710347816451744;6.3250027523945835;171.88727818048005
2021-01-26;79;1646;25876;5695639.130797295;28.89930282099153;6.36110681712784;163.0018999939765
2021-01-26;89;1473;20053;3245280.6081309738;45.38898720527998;7.345534334014861;257.91298228662146
2021-01-26;90;916;12336;912580.6062728532;100.37469498076584;7.4254215304798965;541.4316243449389
2021-01-27;0;22588;343165;67114995.0;33.65566815582717;6.582256348986639;211.73211739045797
2021-01-27;9;1071;14246;7763205.686272893;13.795847273424311;7.517899761336516;80.05713427108505
2021-01-27;19;3175;43155;8336486.160537239;38.08559072561802;7.357200787857722;224.91490585994887
2021-01-27;29;3217;53573;7476787.1878041085;43.02650214850926;6.004890523211319;262.11793257895073
2021-01-27;39;3379;56383;8295371.931939545;40.733556345917265;5.992941134739194;251.71867122198827
2021-01-27;49;3187;49097;8592886.15993014;37.08881906130024;6.491231643481271;242.53783434469983
2021-01-27;59;2937;44971;8792674.76801071;33.402804919901286;6.530875453069757;220.2401488845381
2021-01-27;69;2053;32602;8004082.760304243;25.649409950903152;6.297159683455003;171.43750771860354
2021-01-27;79;1495;21558;5695639.130797295;26.24815171165391;6.934780591891641;164.42404065527683
2021-01-27;89;1293;17068;3245280.6081309738;39.842471457180594;7.5755800328099365;257.4507726409465
2021-01-27;90;772;10426;912580.6062728532;84.59526694885506;7.404565509303664;543.0753147649295
2021-01-28;0;23933;388266;67114995.0;35.65969125081511;6.164073083916696;212.91218154750663
2021-01-28;9;950;13170;7763205.686272893;12.237212800889912;7.213363705391041;80.0184904411875
2021-01-28;19;3082;54885;8336486.160537239;36.970012792552666;5.615377607725244;226.9541343397458
2021-01-28;29;3416;64263;7476787.1878041085;45.68807315489824;5.31565597622271;264.23113970965153
2021-01-28;39;3600;65082;8295371.931939545;43.39769246679555;5.531483359454227;253.26170028747433
2021-01-28;49;3461;55332;8592886.15993014;40.27750322283029;6.25496999927709;243.68995015488767
2021-01-28;59;3146;49797;8792674.76801071;35.77978354716018;6.317649657609896;219.77385164187007
2021-01-28;69;2324;34741;8004082.760304243;29.03518203891813;6.689502317146887;172.1121634114183
2021-01-28;79;1605;21831;5695639.130797295;28.179453844283962;7.351930740689845;167.58435323594418
2021-01-28;89;1399;17739;3245280.6081309738;43.10875295328356;7.886577597384295;256.9885629952716
2021-01-28;90;946;11330;912580.6062728532;103.66207582074725;8.349514563106796;551.403346226216
2021-01-29;0;24806;417814;67114995.0;36.96044378756193;5.937091624502769;213.63333186570304
2021-01-29;9;1139;15447;7763205.686272893;14.671774084435379;7.373600051789992;79.77374618516971
2021-01-29;19;3520;59474;8336486.160537239;42.22402499344107;5.918552644853213;227.4459482672262
2021-01-29;29;3450;66716;7476787.1878041085;46.14281392985917;5.171173331734517;265.70235986393686
2021-01-29;39;3685;67716;8295371.931939545;44.422360205594885;5.441845354126055;255.03377272986847
2021-01-29;49;3607;58913;8592886.15993014;41.97658310452149;6.122587544345051;244.9700788328742
2021-01-29;59;3346;53728;8792674.76801071;38.0544042431017;6.227665276950566;219.29618129572236
2021-01-29;69;2409;40879;8004082.760304243;30.097140073904377;5.89300129650921;172.21211240294642
2021-01-29;79;1616;27591;5695639.130797295;28.372584057546966;5.856982349316806;167.83015532555163
2021-01-29;89;1319;18343;3245280.6081309738;40.64363484301717;7.1907539660906075;259.1147273653763
2021-01-29;90;706;8897;912580.6062728532;77.36302910089594;7.9352590760930655;556.1152587635225
2021-01-30;0;13753;217638;67114995.0;20.49169488875027;6.319208961670296;213.92089800498383
2021-01-30;9;604;9176;7763205.686272893;7.780291086039481;6.582388840453357;79.37442660956172
2021-01-30;19;1830;26446;8336486.160537239;21.951694811931013;6.919761022460863;226.89415703151647
2021-01-30;29;1943;35939;7476787.1878041085;25.98709781614967;5.406383037925373;265.92973025141737
2021-01-30;39;2111;36236;8295371.931939545;25.44792466594594;5.8256982006844025;255.67268320229633
2021-01-30;49;2194;31626;8592886.15993014;25.532748359112876;6.937330044899766;246.16874477680705
2021-01-30;59;1882;28397;8792674.76801071;21.404180748809743;6.627460647251471;219.40991233051946
2021-01-30;69;1276;22298;8004082.760304243;15.941864148734739;5.722486321643197;171.862290932598
2021-01-30;79;868;15229;5695639.130797295;15.239729555662604;5.699651979775428;168.19885845996282
2021-01-30;89;693;8825;3245280.6081309738;21.354085630182638;7.852691218130311;260.56298425515786
2021-01-30;90;349;3417;912580.6062728532;38.24319710511711;10.213637693883523;560.936750662162
2021-01-31;0;3402;44525;67114995.0;5.068911947322651;7.640651319483436;214.57648920334418
2021-01-31;9;142;2075;7763205.686272893;1.829141281817229;6.843373493975903;79.64493341884456
2021-01-31;19;340;3948;8336486.160537239;4.07845695959374;8.611955420466058;227.60188926862244
2021-01-31;29;465;7308;7476787.1878041085;6.219248834024497;6.362889983579639;267.120081103521
2021-01-31;39;502;7175;8295371.931939545;6.051567116203156;6.996515679442508;256.61296653907687
2021-01-31;49;494;5741;8592886.15993014;5.748941517503081;8.604772687685072;246.84372171610903
2021-01-31;59;410;5156;8792674.76801071;4.662972426680125;7.95190069821567;220.02405991842363
2021-01-31;69;290;4351;8004082.760304243;3.6231509428942585;6.665134451850149;172.2745805226515
2021-01-31;79;248;3560;5695639.130797295;4.35420844447503;6.96629213483146;168.07595741515908
2021-01-31;89;337;3479;3245280.6081309738;10.384310039497185;9.686691578039666;261.94961319218265
2021-01-31;90;172;1719;912580.6062728532;18.847650149226773;10.005817335660268;562.032544275489
2021-02-01;0;31926;445822;67114995.0;47.56910136102968;7.161154003167184;214.9311044424573
2021-02-01;9;1260;16691;7763205.686272893;16.230408556969778;7.548978491402552;79.77374618516971
2021-02-01;19;4043;54146;8336486.160537239;48.49765143422791;7.466848890038046;228.30962150572842
2021-02-01;29;4260;62055;7476787.1878041085;56.97634415686958;6.864877930867778;268.99254311806595
2021-02-01;39;4739;69351;8295371.931939545;57.12824016670669;6.833354962437456;257.9631169713772
2021-02-01;49;4902;63418;8592886.15993014;57.04718890445365;7.7296666561544045;247.27431045324994
2021-02-01;59;4477;59337;8792674.76801071;50.91738427865102;7.54503935150075;221.51393647426534
2021-02-01;69;3136;47699;8004082.760304243;39.180004679022055;6.574561311557894;172.23709965082844
2021-02-01;79;2083;33615;5695639.130797295;36.57183947516729;6.196638405473747;167.86526990978126
2021-02-01;89;1850;24605;3245280.6081309738;57.00585629991036;7.518796992481203;257.7280984283515
2021-02-01;90;1153;14683;912580.6062728532;126.345003616619;7.8526186746577675;549.4309177222269
2021-02-02;0;24401;388028;67114995.0;36.357001889071135;6.288463719113054;215.76251328037796
2021-02-02;9;1005;15241;7763205.686272893;12.945683015678274;6.594055508168756;79.49035809925437
2021-02-02;19;3178;54385;8336486.160537239;38.121577110555606;5.843523030247311;229.92900882792003
2021-02-02;29;3395;54226;7476787.1878041085;45.407203852716485;6.260834286135802;269.44728389302685
2021-02-02;39;3435;60337;8295371.931939545;41.40863156206741;5.6930241808508875;258.5899725292309
2021-02-02;49;3659;54594;8592886.15993014;42.58173484320602;6.702201707147306;250.25351901292763
2021-02-02;59;3364;50510;8792674.76801071;38.259120105736436;6.660067313403287;222.48065027004046
2021-02-02;69;2389;38126;8004082.760304243;29.84726759508408;6.266065152389445;173.3740194294608
2021-02-02;79;1650;26803;5695639.130797295;28.969531989450804;6.156027310375705;167.93549907824058
2021-02-02;89;1400;20820;3245280.6081309738;43.139566929661896;6.724303554274735;255.4786781527334
2021-02-02;90;910;12909;912580.6062728532;99.71721881276954;7.049345417925479;548.7734415542307
2021-02-03;0;22115;353329;67114995.0;32.95090761758978;6.259039025950318;215.05775274214056
2021-02-03;9;955;16069;7763205.686272893;12.30161918405249;5.943120293733275;77.99613000988253
2021-02-03;19;3141;46919;8336486.160537239;37.67774502965864;6.69451608090539;229.52116313196063
2021-02-03;29;3285;53007;7476787.1878041085;43.93598369843112;6.197294696926821;270.35676544294876
2021-02-03;39;3186;56305;8295371.931939545;38.406957833114056;5.658467276440813;256.2633740164277
2021-02-03;49;3254;50691;8592886.15993014;37.86853380152839;6.419285474739106;251.0332337531558
2021-02-03;59;2970;46215;8792674.76801071;33.77811733473164;6.426484907497566;222.85596268487083
2021-02-03;69;2084;33718;8004082.760304243;26.036712293074604;6.180675010380212;173.76132177163223
2021-02-03;79;1381;22123;5695639.130797295;24.24662041056458;6.242372191836551;165.93396777715125
2021-02-03;89;1204;17597;3245280.6081309738;37.10002755950923;6.842075353753481;252.73623425506202
2021-02-03;90;647;10577;912580.6062728532;70.89784678226582;6.117046421480571;535.0760213876414
2021-02-04;0;22183;381670;67114995.0;33.05222625733638;5.812088977388844;212.45028774866182
2021-02-04;9;936;15267;7763205.686272893;12.056874928034691;6.130870505010807;77.81579213702732
2021-02-04;19;2847;56723;8336486.160537239;34.151079305774644;5.019128043298133;226.70222964518263
2021-02-04;29;3284;59529;7476787.1878041085;43.92260896975581;5.5166389490836405;268.5913012578064
2021-02-04;39;3281;62450;8295371.931939545;39.552174717654495;5.2538030424339475;252.41785626728665
2021-02-04;49;3333;54282;8592886.15993014;38.78789894299143;6.14015695810766;249.54362947331697
2021-02-04;59;2958;48716;8792674.76801071;33.641640092975145;6.07192708760982;220.7178192306858
2021-02-04;69;2159;33598;8004082.760304243;26.973734088650705;6.4259777367700455;171.6998738213648
2021-02-04;79;1376;21679;5695639.130797295;24.158833949990488;6.347156234143641;161.91334788285775
2021-02-04;89;1254;17796;3245280.6081309738;38.640726378425725;7.046527309507756;248.26820768020417
2021-02-04;90;740;11526;912580.6062728532;81.0887273862082;6.420267221933021;512.5026729531024
2021-02-05;0;23382;426817;67114995.0;34.83871227286838;5.478226031296785;210.32855623396827
2021-02-05;9;1092;18557;7763205.686272893;14.066354082707141;5.884571859675594;77.21037213529908
2021-02-05;19;3508;63751;8336486.160537239;42.08007945369071;5.502658781823031;226.55828410543228
2021-02-05;29;3422;65040;7476787.1878041085;45.76832152695017;5.261377613776138;268.21680885489735
2021-02-05;39;3414;67515;8295371.931939545;41.15547835601111;5.056654076871806;249.15097441770288
2021-02-05;49;3330;60793;8592886.15993014;38.75298634268271;5.477604329445825;246.32003271147818
2021-02-05;59;3121;54414;8792674.76801071;35.49545596016748;5.735656264931819;218.15887094775158
2021-02-05;69;2287;42077;8004082.760304243;28.572917953100585;5.435273427288067;170.17565170056102
2021-02-05;79;1493;27853;5695639.130797295;26.21303712742427;5.360284349980254;159.75380095273505
2021-02-05;89;1115;17911;3245280.6081309738;34.357583661837864;6.225224722237731;241.98215649902488
2021-02-05;90;594;8821;912580.6062728532;65.090140631632;6.733930393379435;500.2297844838385
2021-02-06;0;13040;223844;67114995.0;19.429339151407223;5.825485606047068;209.26620049662523
2021-02-06;9;644;11686;7763205.686272893;8.295542151340108;5.510867704946089;77.7256232005997
2021-02-06;19;1873;30001;8336486.160537239;22.467499662703162;6.243125229159028;227.07408895620443
2021-02-06;29;1849;34234;7476787.1878041085;24.729873320669455;5.4010632704329025;266.9595843594171
2021-02-06;39;2066;36054;8295371.931939545;24.905453510111;5.730293448715815;248.60850326186792
2021-02-06;49;2057;32875;8592886.15993014;23.93840627834785;6.257034220532319;244.72569063071313
2021-02-06;59;1747;28683;8792674.76801071;19.868811779049214;6.090715754976816;216.62350197799105
2021-02-06;69;1258;22342;8004082.760304243;15.716978917796473;5.630650792229881;169.95076646962275
2021-02-06;79;754;15535;5695639.130797295;13.238198254573275;4.853556485355648;157.7522696516457
2021-02-06;89;551;8887;3245280.6081309738;16.97850098445979;6.200067514346799;237.60657185330206
2021-02-06;90;239;3502;912580.6062728532;26.1894673585186;6.8246716162193035;488.17605473723995
2021-02-07;0;2877;43733;67114995.0;4.286672449279032;6.5785562389957235;208.4839609985816
2021-02-07;9;133;2351;7763205.686272893;1.7132097921245877;5.6571671629094;77.60969171090707
